category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
signal,24508,1258.838,1201.286,1102.698,941.58,50,0.0629419,0.0600643,0.0551349,0.047079,0.9370581,0.9399357,0.9448651,0.952921,0.982432785084,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24508_-1.report",OK
signal,24509,1262.216,1204.213,1104.77,942.157,50,0.0631108,0.06021065,0.0552385,0.04710785,0.9368892,0.93978935,0.9447615,0.95289215,0.982366352656,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24509_-1.report",OK
signal,24510,1262.097,1203.938,1105.06,942.403,50,0.06310485,0.0601969,0.055253,0.04712015,0.93689515,0.9398031,0.944747,0.95287985,0.982365107887,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24510_-1.report",OK
signal,24511,1268.817,1210.695,1111.268,948.096,50,0.06344085,0.06053475,0.0555634,0.0474048,0.93655915,0.93946525,0.9444366,0.9525952,0.98217373113,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24511_-1.report",OK
signal,24512,660.157,629.188,577.226,488.629,50,0.03300785,0.0314594,0.0288613,0.02443145,0.96699215,0.9685406,0.9711387,0.97556855,0.995020229663,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24512_-1.report",OK
positron,24566,1250.82,1203.159,1104.037,942.947,50,0.062541,0.06015795,0.05520185,0.04714735,0.937459,0.93984205,0.94479815,0.95285265,0.982456347866,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24566_-1.report",OK
positron,24609,1241.993,1195.182,1096.399,936.954,50,0.06209965,0.0597591,0.05481995,0.0468477,0.93790035,0.9402409,0.94518005,0.9531523,0.982683601398,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24609_-1.report",OK
dummy,24460,1282.019,1221.83,1137.244,971.797,50,0.06410095,0.0610915,0.0568622,0.04858985,0.93589905,0.9389085,0.9431378,0.95141015,0.981604491741,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24460_-1.report",OK
dummy,24461,1250.361,1191.423,1108.973,947.763,50,0.06251805,0.05957115,0.05544865,0.04738815,0.93748195,0.94042885,0.94455135,0.95261185,0.982471088292,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24461_-1.report",OK
dummy,24463,1278.719,1218.485,1134.575,969.645,50,0.06393595,0.06092425,0.05672875,0.04848225,0.93606405,0.93907575,0.94327125,0.95151775,0.981692068122,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24463_-1.report",OK
dummy,24464,1284.751,1224.249,1140.086,974.433,50,0.06423755,0.06121245,0.0570043,0.04872165,0.93576245,0.93878755,0.9429957,0.95127835,0.981522729019,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24464_-1.report",OK
dummy,24513,1263.187,1205.222,1121.612,958.396,50,0.06315935,0.0602611,0.0560806,0.0479198,0.93684065,0.9397389,0.9439194,0.9520802,0.982095130919,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24513_-1.report",OK
dummy,24514,1272.91,1214.447,1130.382,966.001,50,0.0636455,0.06072235,0.0565191,0.04830005,0.9363545,0.93927765,0.9434809,0.95169995,0.981826845012,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24514_-1.report",OK
dummy,24515,1261.267,1203.438,1120.123,957.469,50,0.06306335,0.0601719,0.05600615,0.04787345,0.93693665,0.9398281,0.94399385,0.95212655,0.982141209931,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24515_-1.report",OK
positron_dummy,24567,1272.796,1223.518,1138.437,973.66,50,0.0636398,0.0611759,0.05692185,0.048683,0.9363602,0.9388241,0.94307815,0.951317,0.981636188856,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24567_-1.report",OK
positron_dummy,24608,1256.716,1205.253,1121.011,959.178,50,0.0628358,0.06026265,0.05605055,0.0479589,0.9371642,0.93973735,0.94394945,0.9520411,0.982140789048,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24608_-1.report",OK
