category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24133,27.87,162.3,6.48349,0.019253,3.12476,0.124827,53.026,1,0.9986,1.01948,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24133_-1.root",OK,1,""
signal,24134,20.142,121.725,5.20616,0.0273183,3.32532,0.142223,37.203,1,0.9981,1.01439,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24134_-1.root",OK,1,""
signal,24135,9.979,55.0125,3.24174,0.057456,3.1608,0.186258,17.553,1,0.999,1.00752,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24135_-1.root",OK,1,""
signal,24150,30.318,176.512,6.73049,0.0185882,3.28104,0.125108,54.941,1,0.9987,1.01992,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24150_-1.root",OK,1,""
signal,24151,30.22,169.312,6.66878,0.0181778,3.07773,0.121224,56.192,1,0.9987,1.02012,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24151_-1.root",OK,1,""
signal,24153,29.633,157.162,6.40899,nan,nan,nan,53.631,1,0.9983,-999,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24153_-1.root",BADMETA,0,"NONFINITE_XY"
signal,24155,30.267,158.587,6.38503,nan,nan,nan,50.612,1,0.9991,-999,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24155_-1.root",BADMETA,0,"NONFINITE_XY"
signal,24156,20.337,118.95,5.13189,0.0278474,3.31244,0.142909,36.463,1,0.9988,1.01418,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24156_-1.root",OK,1,""
signal,24157,9.927,56.775,3.26185,0.060126,3.41365,0.196122,16.766,1,0.9994,1.00747,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24157_-1.root",OK,1,""
signal,24178,27.11,127.463,5.83857,0.0226201,2.88322,0.132069,45.115,1,0.9983,1.01877,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24178_-1.root",OK,1,""
signal,24179,29.402,160.575,6.4993,0.0189841,3.04838,0.123384,53.845,1,0.9984,1.02056,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24179_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,3.1604,0.0317582,32.1984,18,1.7888,0.0208271,19
