category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
positron,24832,391.812,367.465,300.455,210.385,50,0.0195906,0.01837325,0.01502275,0.01051925,0.9804094,0.98162675,0.98497725,0.98948075,0.998542571681,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24832_-1.report",OK
dummy,24753,156.829,146.561,125.827,84.865,50,0.00784145,0.00732805,0.00629135,0.00424325,0.99215855,0.99267195,0.99370865,0.99575675,0.999758053087,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24753_-1.report",OK
dummy,24755,273.315,255.209,218.61,147.625,50,0.01366575,0.01276045,0.0109305,0.00738125,0.98633425,0.98723955,0.9890695,0.99261875,0.99927163657,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24755_-1.report",OK
dummy,24756,288.599,269.304,230.815,155.738,50,0.01442995,0.0134652,0.01154075,0.0077869,0.98557005,0.9865348,0.98845925,0.9922131,0.999189155588,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24756_-1.report",OK
dummy,24758,283.495,264.633,226.762,152.998,50,0.01417475,0.01323165,0.0113381,0.0076499,0.98582525,0.98676835,0.9886619,0.9923501,0.999217144619,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24758_-1.report",OK
dummy,24759,149.359,139.641,119.852,80.272,50,0.00746795,0.00698205,0.0059926,0.0040136,0.99253205,0.99301795,0.9940074,0.9959864,0.999780951726,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24759_-1.report",OK
dummy,24775,279.095,260.396,223.196,150.593,50,0.01395475,0.0130198,0.0111598,0.00752965,0.98604525,0.9869802,0.9888402,0.99247035,0.999241421862,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24775_-1.report",OK
dummy,24776,286.512,267.322,229.132,154.507,50,0.0143256,0.0133661,0.0114566,0.00772535,0.9856744,0.9866339,0.9885434,0.99227465,0.999201032304,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24776_-1.report",OK
dummy,24777,283.342,264.414,226.618,152.831,50,0.0141671,0.0132207,0.0113309,0.00764155,0.9858329,0.9867793,0.9886691,0.99235845,0.999218302885,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24777_-1.report",OK
dummy,24778,150.308,140.573,120.627,80.793,50,0.0075154,0.00702865,0.00603135,0.00403965,0.9924846,0.99297135,0.99396865,0.99596035,0.999778108034,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24778_-1.report",OK
