category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24745,52.829,79.125,3.82243,0.0164851,1.30439,0.0630131,1.25145,0.0604559,1.30221,0.0629081,1.30221,0.0629081,1.30439,0.0630131,65.616,1,0.9999,0.961019,0.998333,50,419.458,393.085,321.308,225.378,1.03769,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24745_-1.root",OK,1,""
signal,24746,52.825,110.963,4.51264,0.0116466,1.29234,0.0525569,1.2409,0.050465,1.29019,0.0524695,1.29019,0.0524695,1.29234,0.0525569,92.864,1,0.9996,0.961797,0.998337,50,419.114,392.835,321.087,224.779,1.03809,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24746_-1.root",OK,1,""
signal,24747,36.501,81.15,3.75674,0.015564,1.26302,0.0584701,1.21944,0.0564526,1.26197,0.0584215,1.26197,0.0584215,1.26302,0.0584701,68.292,1,0.9998,0.966297,0.99917,50,295.213,277.044,226.504,157.573,1.02602,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24747_-1.root",OK,1,""
signal,24748,18.001,39.675,2.53839,0.0303477,1.20404,0.0770343,1.16692,0.0746594,1.20379,0.0770183,1.20379,0.0770183,1.20404,0.0770343,34.467,1,0.9994,0.969372,0.999792,50,147.054,138.21,113.191,78.168,1.01314,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24748_-1.root",OK,1,""
signal,24766,51.309,111.787,4.54029,0.0117758,1.31638,0.0534653,1.26576,0.0514091,1.31432,0.0533815,1.31432,0.0533815,1.31638,0.0534653,91.557,1,0.9998,0.963051,0.998432,50,407.128,381.295,311.849,217.79,1.03648,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24766_-1.root",OK,1,""
signal,24767,52.463,122.738,4.70875,0.011287,1.38533,0.0531475,1.32884,0.0509801,1.38307,0.0530605,1.38307,0.0530605,1.38533,0.0531475,95.806,1,0.9996,0.960793,0.998364,50,415.989,389.506,318.794,222.518,1.03685,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24767_-1.root",OK,1,""
signal,24768,47.757,107.362,4.42707,0.0118886,1.27639,0.0526316,1.22574,0.0505429,1.27465,0.0525598,1.27465,0.0525598,1.27639,0.0526316,90.525,1,0.9999,0.961626,0.998636,50,379.304,355.208,290.74,203.002,1.0334,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24768_-1.root",OK,1,""
signal,24769,51.988,48.825,2.98072,0.028243,1.37896,0.0841844,1.32456,0.080863,1.37674,0.0840488,1.37674,0.0840488,1.37896,0.0841844,38.223,1,0.9998,0.962096,0.998389,50,412.587,386.447,316.262,220.947,1.03673,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24769_-1.root",OK,1,""
signal,24770,52.838,187.463,5.81927,0.00732966,1.37404,0.0426533,1.31742,0.0408959,1.37175,0.0425823,1.37175,0.0425823,1.37404,0.0426533,147.61,1,0.9996,0.960396,0.998337,50,419.374,392.669,321.244,224.45,1.03694,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24770_-1.root",OK,1,""
signal,24772,55.814,122.062,4.75008,0.0107501,1.31219,0.0510639,1.25866,0.048981,1.30976,0.0509696,1.30976,0.0509696,1.31219,0.0510639,100.98,1,0.9996,0.960983,0.998154,50,442.16,414.071,338.627,236.699,1.04085,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24772_-1.root",OK,1,""
signal,24773,36.751,70.875,3.49978,0.0174131,1.23416,0.0609421,1.1897,0.0587468,1.23312,0.0608909,1.23312,0.0608909,1.23416,0.0609421,61.183,1,1,0.964788,0.99916,50,297.252,278.63,227.955,158.413,1.02701,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24773_-1.root",OK,1,""
signal,24774,18.228,38.8125,2.52255,0.0323832,1.25687,0.0816884,1.21973,0.0792744,1.25661,0.081671,1.25661,0.081671,1.25687,0.0816884,32.244,1,1,0.970655,0.999787,50,149.083,139.976,114.677,79.115,1.01331,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24774_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,1.30879,0.0121045,15.9719,21,0.760569,0.771226,22
