run,dp_idx,dp_label,dp_lo,dp_hi,var,norm_win_lo,norm_win_hi,intD_win,intS_win,sim_scale,entriesD,entriesS,muD,muD_err,sigD,sigD_err,statusD,chi2D,ndfD,muS,muS_err,sigS,sigS_err,statusS,chi2S,ndfS,dmu_GeV,dmu_err_GeV,dmu_MeV,dmu_err_MeV
23844,0,full,-10.000000,20.000000,Em,0.000279,0.029856,132018.000000,174.203652,757.837154,235178.000000,95136.000000,0.014540,0.000023,0.006930,0.000021,0,4062.614907,12,0.005495,0.000019,0.003706,0.000025,0,6588.537130,12,0.009046,0.000030,9.045577,0.029899
23844,0,full,-10.000000,20.000000,Pmz,-0.051353,0.019277,156766.000000,203.219960,771.410447,235178.000000,95136.000000,-0.012274,0.000029,0.009696,0.000029,0,15215.668379,9,-0.005253,0.000027,0.006067,0.000020,0,8556.856903,9,-0.007021,0.000040,-7.020800,0.040148
23844,0,full,-10.000000,20.000000,Pmy,-0.024175,0.037593,198407.000000,259.170864,765.545158,235178.000000,95136.000000,0.006532,0.000025,0.010534,0.000023,0,3181.654844,7,-0.000725,0.000022,0.006433,0.000017,0,65.198938,7,0.007257,0.000033,7.256658,0.032972
23844,1,b1,-2.000000,-1.000000,W,0.899089,1.000919,23662.000000,40.697518,581.411374,34347.000000,21789.000000,0.947654,0.000168,0.022157,0.000170,0,604.629584,11,0.946742,0.000131,0.015121,0.000101,0,901.313936,11,0.000911,0.000213,0.911449,0.213035
23844,1,b1,-2.000000,-1.000000,Em,-0.000855,0.026557,17436.000000,34.690322,502.618568,34347.000000,21789.000000,0.011842,0.000048,0.005410,0.000046,0,600.016903,10,0.005911,0.000035,0.003718,0.000047,0,1560.934525,10,0.005931,0.000059,5.931448,0.059345
23844,1,b1,-2.000000,-1.000000,Pmz,-0.058438,0.020780,22750.000000,42.355573,537.119407,34347.000000,21789.000000,-0.012726,0.000092,0.009936,0.000093,0,3751.264235,10,-0.005869,0.000057,0.006607,0.000044,0,2887.214341,10,-0.006857,0.000108,-6.857168,0.108133
23844,1,b1,-2.000000,-1.000000,Pmy,-0.025828,0.034249,28679.000000,49.076705,584.370932,34347.000000,21789.000000,0.004317,0.000058,0.009513,0.000056,0,711.411995,7,-0.000225,0.000042,0.006054,0.000031,0,5.364760,5,0.004542,0.000072,4.542374,0.071502
23844,2,b2,-1.000000,0.000000,W,0.900526,1.002045,41234.000000,61.521432,670.237976,51451.000000,24193.000000,0.948472,0.000119,0.021241,0.000115,0,818.575816,11,0.945541,0.000103,0.013588,0.000081,0,1064.410073,11,0.002932,0.000157,2.931535,0.157458
23844,2,b2,-1.000000,0.000000,Em,-0.000882,0.026380,34920.000000,54.170655,644.629462,51451.000000,24193.000000,0.011814,0.000036,0.005684,0.000035,0,1097.149249,10,0.005456,0.000029,0.003377,0.000038,0,1980.180477,10,0.006358,0.000046,6.357622,0.045857
23844,2,b2,-1.000000,0.000000,Pmz,-0.052086,0.019958,41861.000000,62.438500,670.435712,51451.000000,24193.000000,-0.011779,0.000058,0.009587,0.000058,0,4641.632852,9,-0.005177,0.000046,0.005832,0.000032,0,2677.903048,9,-0.006602,0.000075,-6.602350,0.074557
23844,2,b2,-1.000000,0.000000,Pmy,-0.021709,0.032962,45731.000000,66.879036,683.786765,51451.000000,24193.000000,0.005678,0.000045,0.009329,0.000042,0,605.774567,6,-0.000854,0.000040,0.006181,0.000030,0,8.641705,6,0.006531,0.000060,6.531235,0.060484
23844,3,b3,0.000000,1.000000,W,0.907239,1.004246,48743.000000,58.153449,838.179003,56619.000000,17090.000000,0.953865,0.000101,0.020569,0.000100,0,747.694724,11,0.944998,0.000109,0.012762,0.000092,0,761.057683,11,0.008866,0.000149,8.866467,0.148820
23844,3,b3,0.000000,1.000000,Em,0.000134,0.029538,43164.000000,51.572372,836.959760,56619.000000,17090.000000,0.014150,0.000039,0.006695,0.000036,0,1802.552765,12,0.005314,0.000040,0.003763,0.000051,0,1499.560514,12,0.008835,0.000056,8.835294,0.056236
23844,3,b3,0.000000,1.000000,Pmz,-0.048761,0.019060,50354.000000,58.441747,861.610111,56619.000000,17090.000000,-0.011862,0.000053,0.010069,0.000050,0,3215.240575,8,-0.004940,0.000052,0.005784,0.000036,0,1386.844763,8,-0.006922,0.000074,-6.922344,0.074213
23844,3,b3,0.000000,1.000000,Pmy,-0.020637,0.034541,50567.000000,59.305980,852.645886,56619.000000,17090.000000,0.007102,0.000046,0.009914,0.000042,0,458.025168,6,-0.000995,0.000051,0.006445,0.000039,0,13.626260,4,0.008097,0.000068,8.097175,0.068470
23844,4,b4,1.000000,2.000000,W,0.919626,0.999532,34588.000000,23.546505,1468.922900,38004.000000,5564.000000,0.958373,0.000094,0.016191,0.000088,0,232.486108,8,0.943153,0.000195,0.012357,0.000189,0,55.404862,8,0.015220,0.000217,15.219646,0.216506
23844,4,b4,1.000000,2.000000,Em,0.004668,0.032978,32311.000000,15.632988,2066.847416,38004.000000,5564.000000,0.018330,0.000041,0.006326,0.000037,0,367.581573,11,-0.081347,0.003519,0.020238,0.000518,4,191.369984,11,0.099677,0.003520,99.676862,3.519671
23844,4,b4,1.000000,2.000000,Pmz,-0.042589,0.014452,35094.000000,23.719513,1479.541340,38004.000000,5564.000000,-0.012674,0.000050,0.008563,0.000048,0,1364.111678,6,-0.004695,0.000082,0.005746,0.000067,0,142.716232,6,-0.007979,0.000096,-7.978641,0.096282
23844,4,b4,1.000000,2.000000,Pmy,-0.018224,0.037634,34430.000000,23.688555,1453.444500,38004.000000,5564.000000,0.009871,0.000057,0.010175,0.000052,0,252.814294,6,-0.000349,0.000099,0.007175,0.000081,0,9.028935,6,0.010220,0.000115,10.219759,0.114870
23844,5,b5,2.000000,3.000000,W,0.921245,0.996592,2242.000000,0.000000,1.000000,2640.000000,0.000000,0.959313,0.000328,0.014760,0.000287,0,23.797466,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.959313,0.000328,959.312734,0.327971
23844,5,b5,2.000000,3.000000,Em,0.007857,0.032389,2228.000000,0.000000,1.000000,2640.000000,0.000000,0.020393,0.000125,0.005372,0.000118,0,11.516737,9,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.020393,0.000125,20.393049,0.125103
23844,5,b5,2.000000,3.000000,Pmz,-0.042194,0.017743,2262.000000,0.000000,1.000000,2640.000000,0.000000,-0.013129,0.000179,0.008260,0.000177,0,82.459534,7,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.013129,0.000179,-13.129406,0.179220
23844,5,b5,2.000000,3.000000,Pmy,-0.018301,0.046398,2146.000000,0.000000,1.000000,2640.000000,0.000000,0.014799,0.000267,0.011923,0.000244,0,29.223707,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.014799,0.000267,14.799266,0.266765
23845,0,full,-10.000000,20.000000,W,0.905418,1.005638,141618.000000,200.397672,706.684857,211446.000000,95136.000000,0.953096,0.000062,0.021193,0.000061,0,2049.126794,11,0.945482,0.000059,0.013799,0.000051,0,4286.492015,11,0.007614,0.000085,7.614111,0.085403
23845,0,full,-10.000000,20.000000,Em,0.000482,0.028976,118814.000000,174.203652,682.040810,211446.000000,95136.000000,0.014323,0.000024,0.006677,0.000022,0,2988.711417,11,0.005495,0.000019,0.003706,0.000025,0,5977.521416,11,0.008828,0.000031,8.828095,0.030849
23845,0,full,-10.000000,20.000000,Pmz,-0.051245,0.019197,141274.000000,203.219960,695.177778,211446.000000,95136.000000,-0.012295,0.000031,0.009730,0.000031,0,13646.000517,9,-0.005253,0.000027,0.006067,0.000020,0,8556.856903,9,-0.007042,0.000041,-7.041823,0.041307
23845,0,full,-10.000000,20.000000,Pmy,-0.024152,0.037660,178193.000000,259.170864,687.550279,211446.000000,95136.000000,0.006532,0.000026,0.010520,0.000024,0,2828.381625,7,-0.000725,0.000022,0.006433,0.000017,0,65.198938,7,0.007256,0.000034,7.256438,0.033981
23845,1,b1,-2.000000,-1.000000,W,0.897694,1.004859,21155.000000,40.697518,519.810566,30614.000000,21789.000000,0.947905,0.000185,0.023358,0.000197,0,752.475213,12,0.946771,0.000132,0.015152,0.000102,0,1197.230593,12,0.001134,0.000227,1.134435,0.227352
23845,1,b1,-2.000000,-1.000000,Em,-0.000967,0.026596,15449.000000,34.690322,445.340345,30614.000000,21789.000000,0.011838,0.000051,0.005391,0.000048,0,549.009562,10,0.005911,0.000035,0.003718,0.000047,0,1560.934525,10,0.005927,0.000062,5.927198,0.061575
23845,1,b1,-2.000000,-1.000000,Pmz,-0.057932,0.020163,20352.000000,42.355573,480.503480,30614.000000,21789.000000,-0.012935,0.000100,0.009935,0.000098,0,3385.602938,10,-0.005869,0.000057,0.006607,0.000044,0,2887.214341,10,-0.007066,0.000115,-7.065886,0.114783
23845,1,b1,-2.000000,-1.000000,Pmy,-0.025467,0.034297,25547.000000,49.076705,520.552467,30614.000000,21789.000000,0.004319,0.000061,0.009455,0.000059,0,649.999676,7,-0.000225,0.000042,0.006054,0.000031,0,5.364760,5,0.004545,0.000074,4.544556,0.073971
23845,2,b2,-1.000000,0.000000,W,0.900564,1.001717,37540.000000,61.521432,610.193860,46726.000000,24193.000000,0.948302,0.000126,0.021495,0.000124,0,722.377128,11,0.945541,0.000103,0.013588,0.000081,0,1064.410073,11,0.002761,0.000163,2.760902,0.163089
23845,2,b2,-1.000000,0.000000,Em,-0.000890,0.026434,31772.000000,54.170655,586.516817,46726.000000,24193.000000,0.011750,0.000037,0.005637,0.000037,0,1093.431308,10,0.005456,0.000029,0.003377,0.000038,0,1980.180477,10,0.006293,0.000047,6.293481,0.047086
23845,2,b2,-1.000000,0.000000,Pmz,-0.052019,0.019962,38051.000000,62.438500,609.415668,46726.000000,24193.000000,-0.011788,0.000061,0.009699,0.000062,0,4162.003756,9,-0.005177,0.000046,0.005832,0.000032,0,2677.903048,9,-0.006611,0.000077,-6.611232,0.076887
23845,2,b2,-1.000000,0.000000,Pmy,-0.021821,0.033330,41338.000000,66.879036,618.101010,46726.000000,24193.000000,0.005711,0.000048,0.009501,0.000045,0,822.073104,7,-0.000854,0.000040,0.006181,0.000030,0,8.641705,6,0.006564,0.000062,6.564144,0.062353
23845,3,b3,0.000000,1.000000,W,0.907084,1.004324,43732.000000,58.153449,752.010425,51059.000000,17090.000000,0.953818,0.000106,0.020398,0.000103,0,667.873270,11,0.944998,0.000109,0.012762,0.000092,0,761.057683,11,0.008820,0.000152,8.820190,0.152001
23845,3,b3,0.000000,1.000000,Em,0.000424,0.028604,38941.000000,51.572372,755.074831,51059.000000,17090.000000,0.013959,0.000041,0.006447,0.000037,0,1279.850266,11,0.005314,0.000040,0.003763,0.000051,0,1354.528141,11,0.008645,0.000057,8.644620,0.057295
23845,3,b3,0.000000,1.000000,Pmz,-0.049026,0.019443,45411.000000,58.441747,777.030161,51059.000000,17090.000000,-0.011773,0.000055,0.010130,0.000053,0,2799.954317,8,-0.004940,0.000052,0.005784,0.000036,0,1386.844763,8,-0.006833,0.000076,-6.832976,0.075741
23845,3,b3,0.000000,1.000000,Pmy,-0.020570,0.034693,45678.000000,59.305980,770.209005,51059.000000,17090.000000,0.007143,0.000049,0.009958,0.000044,0,449.285500,6,-0.000995,0.000051,0.006445,0.000039,0,13.626260,4,0.008138,0.000070,8.137618,0.070257
23845,4,b4,1.000000,2.000000,W,0.919694,0.999187,30910.000000,23.546505,1312.721373,33963.000000,5564.000000,0.958353,0.000098,0.016065,0.000092,0,202.554149,8,0.943153,0.000195,0.012357,0.000189,0,55.404862,8,0.015200,0.000218,15.199824,0.218412
23845,4,b4,1.000000,2.000000,Em,0.004823,0.032818,28891.000000,15.632988,1848.079252,33963.000000,5564.000000,0.018299,0.000043,0.006331,0.000039,0,297.474951,11,-0.078425,0.003315,0.019945,0.000534,4,191.711501,11,0.096724,0.003316,96.723502,3.315721
23845,4,b4,1.000000,2.000000,Pmz,-0.042149,0.014014,31443.000000,23.719513,1325.617438,33963.000000,5564.000000,-0.012682,0.000053,0.008510,0.000050,0,1271.946250,6,-0.004695,0.000082,0.005746,0.000067,0,142.716232,6,-0.007987,0.000098,-7.987402,0.097840
23845,4,b4,1.000000,2.000000,Pmy,-0.018208,0.037375,30792.000000,23.688555,1299.868226,33963.000000,5564.000000,0.009782,0.000061,0.010243,0.000055,0,221.657170,6,-0.000349,0.000099,0.007175,0.000081,0,9.028935,6,0.010131,0.000117,10.130692,0.116814
23845,5,b5,2.000000,3.000000,W,0.923206,0.993069,2048.000000,0.000000,1.000000,2373.000000,0.000000,0.958587,0.000312,0.013407,0.000283,0,28.012192,7,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.958587,0.000312,958.586980,0.312449
23845,5,b5,2.000000,3.000000,Em,0.007349,0.032917,2007.000000,0.000000,1.000000,2373.000000,0.000000,0.020622,0.000130,0.005267,0.000124,0,14.146288,9,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.020622,0.000130,20.622235,0.129534
23845,5,b5,2.000000,3.000000,Pmz,-0.040752,0.014607,2055.000000,0.000000,1.000000,2373.000000,0.000000,-0.013822,0.000185,0.008152,0.000179,0,59.704149,6,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.013822,0.000185,-13.822439,0.184642
23845,5,b5,2.000000,3.000000,Pmy,-0.018100,0.045639,1957.000000,0.000000,1.000000,2373.000000,0.000000,0.014340,0.000281,0.011962,0.000265,0,31.042602,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.014340,0.000281,14.339892,0.281166
23846,0,full,-10.000000,20.000000,W,0.905702,1.005925,185870.000000,200.397672,927.505786,277854.000000,95136.000000,0.953383,0.000054,0.021239,0.000054,0,2760.004886,11,0.945482,0.000059,0.013799,0.000051,0,4286.492015,11,0.007902,0.000080,7.901702,0.080072
23846,0,full,-10.000000,20.000000,Em,0.000457,0.029921,155931.000000,174.203652,895.107525,277854.000000,95136.000000,0.014678,0.000021,0.006894,0.000019,0,4513.211532,12,0.005495,0.000019,0.003706,0.000025,0,6588.537130,12,0.009183,0.000028,9.182863,0.028412
23846,0,full,-10.000000,20.000000,Pmz,-0.051644,0.019365,185359.000000,203.219960,912.110209,277854.000000,95136.000000,-0.012374,0.000027,0.009784,0.000027,0,17933.038360,9,-0.005253,0.000027,0.006067,0.000020,0,8556.856903,9,-0.007121,0.000039,-7.121156,0.038512
23846,0,full,-10.000000,20.000000,Pmy,-0.024258,0.037678,234354.000000,259.170864,904.245162,277854.000000,95136.000000,0.006559,0.000023,0.010551,0.000021,0,3653.443124,7,-0.000725,0.000022,0.006433,0.000017,0,65.198938,7,0.007284,0.000032,7.283650,0.031573
23846,1,b1,-2.000000,-1.000000,W,0.898536,1.004999,27548.000000,40.697518,676.896311,40059.000000,21789.000000,0.948666,0.000161,0.023011,0.000167,0,1021.128589,12,0.946771,0.000132,0.015152,0.000102,0,1197.230593,12,0.001895,0.000208,1.894853,0.208160
23846,1,b1,-2.000000,-1.000000,Em,-0.000758,0.026813,20230.000000,34.690322,583.159763,40059.000000,21789.000000,0.012000,0.000044,0.005460,0.000043,0,617.820231,10,0.005911,0.000035,0.003718,0.000047,0,1560.934525,10,0.006089,0.000057,6.089472,0.056588
23846,1,b1,-2.000000,-1.000000,Pmz,-0.058372,0.020560,26603.000000,42.355573,628.087366,40059.000000,21789.000000,-0.012918,0.000088,0.010159,0.000090,0,4380.849806,10,-0.005869,0.000057,0.006607,0.000044,0,2887.214341,10,-0.007049,0.000105,-7.049377,0.104548
23846,1,b1,-2.000000,-1.000000,Pmy,-0.026061,0.034556,33424.000000,49.076705,681.056314,40059.000000,21789.000000,0.004321,0.000054,0.009539,0.000052,0,835.258754,7,-0.000225,0.000042,0.006054,0.000031,0,5.364760,5,0.004547,0.000068,4.546550,0.068258
23846,2,b2,-1.000000,0.000000,W,0.900963,1.002135,49334.000000,61.521432,801.899411,61459.000000,24193.000000,0.948952,0.000109,0.021429,0.000104,0,797.603244,11,0.945541,0.000103,0.013588,0.000081,0,1064.410073,11,0.003412,0.000151,3.411501,0.150567
23846,2,b2,-1.000000,0.000000,Em,-0.000704,0.026591,41684.000000,54.170655,769.494115,61459.000000,24193.000000,0.011953,0.000032,0.005597,0.000031,0,1343.596699,10,0.005456,0.000029,0.003377,0.000038,0,1980.180477,10,0.006497,0.000043,6.496713,0.043237
23846,2,b2,-1.000000,0.000000,Pmz,-0.052604,0.020120,50031.000000,62.438500,801.284467,61459.000000,24193.000000,-0.011849,0.000054,0.009717,0.000055,0,5641.528989,9,-0.005177,0.000046,0.005832,0.000032,0,2677.903048,9,-0.006673,0.000071,-6.672793,0.071428
23846,2,b2,-1.000000,0.000000,Pmy,-0.021848,0.033204,54532.000000,66.879036,815.382561,61459.000000,24193.000000,0.005843,0.000042,0.009532,0.000039,0,1072.253726,7,-0.000854,0.000040,0.006181,0.000030,0,8.641705,6,0.006696,0.000058,6.696472,0.057868
23846,3,b3,0.000000,1.000000,W,0.907287,1.004220,57843.000000,58.153449,994.661553,67297.000000,17090.000000,0.953841,0.000093,0.020540,0.000092,0,983.813793,11,0.944998,0.000109,0.012762,0.000092,0,761.057683,11,0.008843,0.000143,8.843029,0.143420
23846,3,b3,0.000000,1.000000,Em,0.000426,0.029429,51455.000000,51.572372,997.724132,67297.000000,17090.000000,0.014303,0.000035,0.006655,0.000032,0,1838.286019,12,0.005314,0.000040,0.003763,0.000051,0,1499.560514,12,0.008989,0.000054,8.988942,0.053525
23846,3,b3,0.000000,1.000000,Pmz,-0.048887,0.019164,59778.000000,58.441747,1022.864702,67297.000000,17090.000000,-0.011941,0.000048,0.010113,0.000046,0,3677.300219,8,-0.004940,0.000052,0.005784,0.000036,0,1386.844763,8,-0.007001,0.000071,-7.001090,0.070789
23846,3,b3,0.000000,1.000000,Pmy,-0.020596,0.034616,60174.000000,59.305980,1014.636295,67297.000000,17090.000000,0.007110,0.000042,0.009942,0.000038,0,529.193637,6,-0.000995,0.000051,0.006445,0.000039,0,13.626260,4,0.008105,0.000066,8.104790,0.066049
23846,4,b4,1.000000,2.000000,W,0.919469,0.999945,40528.000000,23.546505,1721.189641,44642.000000,5564.000000,0.958555,0.000087,0.016234,0.000082,0,274.923007,8,0.943153,0.000195,0.012357,0.000189,0,55.404862,8,0.015401,0.000214,15.401189,0.213642
23846,4,b4,1.000000,2.000000,Em,0.004863,0.033018,37638.000000,15.632988,2407.601221,44642.000000,5564.000000,0.018610,0.000037,0.006424,0.000033,0,599.681225,12,-0.084366,0.003532,0.020632,0.000540,4,204.636169,12,0.102976,0.003532,102.976429,3.532106
23846,4,b4,1.000000,2.000000,Pmz,-0.043010,0.014584,41111.000000,23.719513,1733.214340,44642.000000,5564.000000,-0.012788,0.000047,0.008614,0.000044,0,1589.759871,6,-0.004695,0.000082,0.005746,0.000067,0,142.716232,6,-0.008093,0.000094,-8.092783,0.094394
23846,4,b4,1.000000,2.000000,Pmy,-0.018180,0.037655,40274.000000,23.688555,1700.145913,44642.000000,5564.000000,0.009852,0.000054,0.010316,0.000049,0,273.911529,6,-0.000349,0.000099,0.007175,0.000081,0,9.028935,6,0.010201,0.000113,10.200535,0.113176
23846,5,b5,2.000000,3.000000,W,0.922706,0.995619,2538.000000,0.000000,1.000000,2955.000000,0.000000,0.958845,0.000304,0.014616,0.000262,0,18.044466,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.958845,0.000304,958.844862,0.303780
23846,5,b5,2.000000,3.000000,Em,0.007603,0.033103,2508.000000,0.000000,1.000000,2955.000000,0.000000,0.020839,0.000116,0.005455,0.000103,0,7.950651,10,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.020839,0.000116,20.838633,0.116465
23846,5,b5,2.000000,3.000000,Pmz,-0.041930,0.016926,2543.000000,0.000000,1.000000,2955.000000,0.000000,-0.013778,0.000161,0.007903,0.000150,0,95.954604,7,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.013778,0.000161,-13.778411,0.160520
23846,5,b5,2.000000,3.000000,Pmy,-0.018243,0.045245,2449.000000,0.000000,1.000000,2955.000000,0.000000,0.014490,0.000259,0.012264,0.000247,0,37.392164,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.014490,0.000259,14.490456,0.258660
23847,0,full,-10.000000,20.000000,W,0.905779,1.005787,144824.000000,200.397672,722.683047,216933.000000,95136.000000,0.953448,0.000061,0.021193,0.000060,0,1926.322356,11,0.945482,0.000059,0.013799,0.000051,0,4286.492015,11,0.007967,0.000085,7.966551,0.084875
23847,0,full,-10.000000,20.000000,Em,0.000604,0.029984,121594.000000,174.203652,697.999144,216933.000000,95136.000000,0.014781,0.000024,0.006872,0.000021,0,3591.469687,12,0.005495,0.000019,0.003706,0.000025,0,6588.537130,12,0.009286,0.000031,9.286377,0.030508
23847,0,full,-10.000000,20.000000,Pmz,-0.051486,0.019099,144246.000000,203.219960,709.802325,216933.000000,95136.000000,-0.012386,0.000031,0.009724,0.000030,0,13906.713450,9,-0.005253,0.000027,0.006067,0.000020,0,8556.856903,9,-0.007133,0.000041,-7.133423,0.041098
23847,0,full,-10.000000,20.000000,Pmy,-0.024292,0.037826,182759.000000,259.170864,705.168000,216933.000000,95136.000000,0.006601,0.000026,0.010536,0.000024,0,2860.246174,7,-0.000725,0.000022,0.006433,0.000017,0,65.198938,7,0.007326,0.000034,7.325835,0.033774
23847,1,b1,-2.000000,-1.000000,W,0.898924,1.003690,21626.000000,40.697518,531.383753,31351.000000,21789.000000,0.948314,0.000179,0.022783,0.000184,0,781.599691,12,0.946771,0.000132,0.015152,0.000102,0,1197.230593,12,0.001543,0.000222,1.543294,0.222277
23847,1,b1,-2.000000,-1.000000,Em,-0.000584,0.026920,15775.000000,34.690322,454.737779,31351.000000,21789.000000,0.012170,0.000050,0.005469,0.000047,0,482.744474,10,0.005911,0.000035,0.003718,0.000047,0,1560.934525,10,0.006260,0.000061,6.259539,0.061425
23847,1,b1,-2.000000,-1.000000,Pmz,-0.058062,0.019984,20653.000000,42.355573,487.609983,31351.000000,21789.000000,-0.013088,0.000096,0.010155,0.000094,0,3190.241437,10,-0.005869,0.000057,0.006607,0.000044,0,2887.214341,10,-0.007219,0.000112,-7.218737,0.111933
23847,1,b1,-2.000000,-1.000000,Pmy,-0.026150,0.034741,26068.000000,49.076705,531.168502,31351.000000,21789.000000,0.004388,0.000061,0.009523,0.000060,0,724.244337,7,-0.000225,0.000042,0.006054,0.000031,0,5.364760,5,0.004613,0.000074,4.613425,0.074019
23847,2,b2,-1.000000,0.000000,W,0.900942,1.001998,38473.000000,61.521432,625.359307,48010.000000,24193.000000,0.948909,0.000123,0.021487,0.000120,0,586.511921,11,0.945541,0.000103,0.013588,0.000081,0,1064.410073,11,0.003368,0.000161,3.368390,0.161091
23847,2,b2,-1.000000,0.000000,Em,-0.000530,0.026553,32579.000000,54.170655,601.414182,48010.000000,24193.000000,0.012049,0.000037,0.005622,0.000035,0,1034.342825,10,0.005456,0.000029,0.003377,0.000038,0,1980.180477,10,0.006593,0.000047,6.592720,0.046657
23847,2,b2,-1.000000,0.000000,Pmz,-0.052166,0.019828,39089.000000,62.438500,626.040026,48010.000000,24193.000000,-0.011847,0.000060,0.009599,0.000060,0,4336.153061,9,-0.005177,0.000046,0.005832,0.000032,0,2677.903048,9,-0.006670,0.000076,-6.670217,0.076037
23847,2,b2,-1.000000,0.000000,Pmy,-0.021673,0.033078,42618.000000,66.879036,637.240042,48010.000000,24193.000000,0.005857,0.000047,0.009482,0.000044,0,856.432867,7,-0.000854,0.000040,0.006181,0.000030,0,8.641705,6,0.006711,0.000062,6.710679,0.061723
23847,3,b3,0.000000,1.000000,W,0.907233,1.004413,44640.000000,58.153449,767.624288,52150.000000,17090.000000,0.953918,0.000105,0.020491,0.000102,0,623.962774,11,0.944998,0.000109,0.012762,0.000092,0,761.057683,11,0.008920,0.000152,8.919742,0.151652
23847,3,b3,0.000000,1.000000,Em,0.000456,0.029535,39744.000000,51.572372,770.645183,52150.000000,17090.000000,0.014352,0.000040,0.006625,0.000037,0,1517.393920,12,0.005314,0.000040,0.003763,0.000051,0,1499.560514,12,0.009038,0.000057,9.037757,0.056838
23847,3,b3,0.000000,1.000000,Pmz,-0.049091,0.019208,46187.000000,58.441747,790.308341,52150.000000,17090.000000,-0.011931,0.000055,0.010094,0.000053,0,2890.278453,8,-0.004940,0.000052,0.005784,0.000036,0,1386.844763,8,-0.006991,0.000075,-6.991380,0.075499
23847,3,b3,0.000000,1.000000,Pmy,-0.020868,0.035138,46569.000000,59.305980,785.232785,52150.000000,17090.000000,0.007253,0.000048,0.010015,0.000044,0,402.668181,6,-0.000995,0.000051,0.006445,0.000039,0,13.626260,4,0.008247,0.000070,8.247393,0.070140
23847,4,b4,1.000000,2.000000,W,0.920155,0.999364,31780.000000,23.546505,1349.669532,34848.000000,5564.000000,0.958651,0.000098,0.016162,0.000091,0,198.885724,8,0.943153,0.000195,0.012357,0.000189,0,55.404862,8,0.015498,0.000218,15.497594,0.218213
23847,4,b4,1.000000,2.000000,Em,0.005095,0.033080,29683.000000,15.632988,1898.741353,34848.000000,5564.000000,0.018655,0.000043,0.006526,0.000043,0,436.943478,11,-0.088312,0.003935,0.019585,0.000630,4,164.263166,11,0.106966,0.003935,106.966265,3.935230
23847,4,b4,1.000000,2.000000,Pmz,-0.042682,0.014315,32197.000000,23.719513,1357.405612,34848.000000,5564.000000,-0.012753,0.000053,0.008568,0.000050,0,1324.048962,6,-0.004695,0.000082,0.005746,0.000067,0,142.716232,6,-0.008058,0.000098,-8.058303,0.097748
23847,4,b4,1.000000,2.000000,Pmy,-0.018521,0.037745,31519.000000,23.688555,1330.558152,34848.000000,5564.000000,0.009702,0.000060,0.010180,0.000055,0,251.130191,6,-0.000349,0.000099,0.007175,0.000081,0,9.028935,6,0.010051,0.000116,10.051123,0.116221
23847,5,b5,2.000000,3.000000,W,0.924018,0.994487,1934.000000,0.000000,1.000000,2255.000000,0.000000,0.959585,0.000324,0.013496,0.000302,0,26.663669,7,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.959585,0.000324,959.584566,0.323917
23847,5,b5,2.000000,3.000000,Em,0.008199,0.033098,1904.000000,0.000000,1.000000,2255.000000,0.000000,0.021070,0.000139,0.005634,0.000127,0,8.592347,10,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.021070,0.000139,21.070269,0.138726
23847,5,b5,2.000000,3.000000,Pmz,-0.042823,0.015166,1955.000000,0.000000,1.000000,2255.000000,0.000000,-0.013820,0.000183,0.007876,0.000185,0,78.637414,7,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.013820,0.000183,-13.819757,0.183131
23847,5,b5,2.000000,3.000000,Pmy,-0.018180,0.046664,1855.000000,0.000000,1.000000,2255.000000,0.000000,0.014902,0.000284,0.011735,0.000260,0,30.833801,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.014902,0.000284,14.901756,0.283548
23848,0,full,-10.000000,20.000000,W,0.905857,1.005883,114865.000000,200.397672,573.185302,171733.000000,95136.000000,0.953502,0.000069,0.021197,0.000068,0,1734.039618,11,0.945482,0.000059,0.013799,0.000051,0,4286.492015,11,0.008021,0.000091,8.020690,0.090520
23848,0,full,-10.000000,20.000000,Em,0.000662,0.029925,96260.000000,174.203652,552.571653,171733.000000,95136.000000,0.014799,0.000026,0.006841,0.000023,0,2670.186471,12,0.005495,0.000019,0.003706,0.000025,0,6588.537130,12,0.009304,0.000033,9.304342,0.032558
