run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,h_EL_CLEAN,p_EL_CLEAN
27265,6.449,Dummy,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,63.039,39.865,62.772,39.696,55.591,35.155,237.81,150.38,86.631,54.784,1.0,1.0,1.0,0.9675,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,79.0,4.46154,74.5385,1.23191,0.147215,49.9251,0.43301,1.0,-999,7.191
27266,6.449,Dummy,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,71.811,40.452,71.538,40.298,63.564,35.806,269.84,152.0,99.006,55.771,1.0,1.0,0.9571,0.9695,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,66.0,5.30769,60.6923,0.877874,0.117872,49.9349,0.481522,1.0,-999,7.372
27267,6.449,Dummy,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,62.234,39.371,61.989,39.215,55.156,34.893,235.56,149.02,85.883,54.331,1.0,0.9992,0.9795,0.9737,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,73.0,5.07692,67.9231,1.12939,0.142445,49.9423,0.262402,1.0,-999,7.179
27269,6.449,Dummy,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,70.438,40.43,70.244,40.318,62.265,35.738,264.62,151.89,96.765,55.541,1.0,0.9985,0.9863,0.972,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,68.0,4.69231,63.3077,0.930132,0.121476,49.8651,0.331115,1.0,-999,7.433
27270,6.449,Dummy,-1.165,44.83,2.978,10.24,HMSDIS,0.44,4.4,0.52,2.0,33633.984,39.949,33546.694,39.845,29567.371,35.11,126754.7,150.5,45883.873,54.49,0.9999,0.9991,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.0938,-999,-999,-999,-999,-999,-999,-999,1.0,-999,7.285
27271,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,8.743,49.963,8.727,49.876,7.747,44.273,26.657,152.34,12.075,69.01,1.0,0.9984,0.9836,0.9775,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,-999,35.0,11.6923,23.3077,2.74229,0.704948,49.7906,0.569062,1.0,-999,43.146
27272,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,73.953,47.08,73.663,46.895,65.51,41.705,234.25,149.13,102.12,65.013,0.9999,0.9989,0.9836,0.9784,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,386.0,107.231,278.769,3.88254,0.276539,49.8347,0.460391,1.0,-999,40.233
27273,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,82.731,48.286,82.421,48.105,73.488,42.892,259.7,151.58,114.51,66.839,1.0,0.9987,0.9813,0.9784,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,446.0,115.538,330.462,4.11262,0.26543,49.7867,0.361201,1.0,-999,41.221
27274,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,74.663,47.004,74.426,46.855,66.245,41.705,236.8,149.08,103.08,64.896,1.0,0.9989,0.984,0.978,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,-999,413.0,100.385,312.615,4.31042,0.282818,49.7666,0.377904,1.0,-999,40.064
27275,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,65.867,45.121,65.694,45.002,58.161,39.842,212.03,145.25,90.358,61.898,0.9998,0.9992,0.979,0.9794,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,-999,352.0,90.0769,261.923,4.08767,0.295669,49.8783,0.486182,1.0,-999,38.297
27276,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,77.59,46.437,77.375,46.308,68.696,41.114,246.98,147.82,107.07,64.082,0.9996,0.999,0.9795,0.9782,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,407.0,103.923,303.077,4.02045,0.270236,49.8216,0.446609,1.0,-999,39.502
27277,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,81.052,47.965,80.828,47.833,72.002,42.61,255.26,151.06,112.24,66.423,0.9999,0.999,0.9759,0.9785,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,433.0,110.231,322.769,4.09609,0.266644,49.7627,0.380047,1.0,-999,40.93
27278,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,77.619,46.981,77.288,46.781,68.785,41.634,245.74,148.74,107.03,64.787,0.9998,0.9988,0.9834,0.9779,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,412.0,106.462,305.538,4.058,0.272251,49.7688,0.386061,1.0,-999,39.968
27279,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,82.642,48.027,82.358,47.862,72.84,42.33,259.75,150.95,113.09,65.727,0.9998,0.9989,0.9788,0.9776,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,436.0,113.692,322.308,4.01841,0.262929,49.8625,0.408264,1.0,-999,40.733
27280,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,34.844,47.617,34.73,47.461,30.64,41.872,109.88,150.16,47.585,65.029,0.9998,0.9984,0.9782,0.9789,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,-999,182.0,45.5385,136.462,4.02988,0.402214,49.8415,0.50803,1.0,-999,40.266
