mode,group_id,tier_tag,curve_label_raw,plot_label,setting_id,pt_bin,z_bin,phi_bin,pt_lo,pt_hi,pt_center,z_lo,z_hi,z_center,phi_center,xsec,xsec_err,rel_xsec_err,n_sim,flag_bits,valid_default,is_plotted,plot_drop_reason,is_used_in_fit,fit_excl_reason,fit_tier,valid_fit_default,y_fit,residual,pull,attempts,note
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,1,0.2,0.3,0.25,0,1,0.5,0.589049,0.0581509,0.0822378,1.41421,1,262,0,0,VALID_DEFAULT0,0,,2,0,-0.000301241,0.0584521,0.71077,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,2,0.2,0.3,0.25,0,1,0.5,0.981748,0.00677306,0.00510261,0.753369,45,258,0,0,VALID_DEFAULT0,0,,2,0,0.00119054,0.00558252,1.09405,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,3,0.2,0.3,0.25,0,1,0.5,1.37445,0.021333,0.00581921,0.272779,184,2,0,0,VALID_DEFAULT0,0,,2,0,0.00248147,0.0188515,3.23953,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,4,0.2,0.3,0.25,0,1,0.5,1.76715,0.0255247,0.00553063,0.216677,280,2,0,0,VALID_DEFAULT0,0,,2,0,0.00303839,0.0224863,4.06578,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,5,0.2,0.3,0.25,0,1,0.5,2.15984,0.010696,0.00177162,0.165634,652,2,0,0,VALID_DEFAULT0,0,,2,0,0.00277656,0.00791944,4.47017,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,6,0.2,0.3,0.25,0,1,0.5,2.55254,0.0026852,0.000459358,0.171071,2986,0,1,1,,1,FIT_INCLUDED,2,0,0.00207241,0.000612791,1.33402,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,7,0.2,0.3,0.25,0,1,0.5,2.94524,0.00143617,0.000255457,0.177874,5887,0,1,1,,1,FIT_INCLUDED,2,0,0.00150915,-7.29846e-05,-0.285702,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,8,0.2,0.3,0.25,0,1,0.5,3.33794,0.00142888,0.000200943,0.140629,7462,0,1,1,,1,FIT_INCLUDED,2,0,0.00150915,-8.02702e-05,-0.399468,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,9,0.2,0.3,0.25,0,1,0.5,3.73064,0.00221781,0.000260394,0.11741,7281,0,1,1,,1,FIT_INCLUDED,2,0,0.0020724,0.000145411,0.558426,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,10,0.2,0.3,0.25,0,1,0.5,4.12334,0.00239434,0.000428389,0.178917,3250,0,1,1,,1,FIT_INCLUDED,2,0,0.00277655,-0.000382215,-0.892214,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,11,0.2,0.3,0.25,0,1,0.5,4.51604,0.00406338,0.00125005,0.307638,484,2,0,0,VALID_DEFAULT0,0,,2,0,0.00303839,0.00102499,0.819956,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,12,0.2,0.3,0.25,0,1,0.5,4.90874,0.00396965,0.00216444,0.545247,149,258,0,0,VALID_DEFAULT0,0,,2,0,0.00248145,0.0014882,0.687566,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,13,0.2,0.3,0.25,0,1,0.5,5.30144,0.00794194,0.0041039,0.516738,62,258,0,0,VALID_DEFAULT0,0,,2,0,0.00119053,0.00675141,1.64512,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,14,0.2,0.3,0.25,0,1,0.5,5.69414,0.00837637,0.00628847,0.750738,27,258,0,0,VALID_DEFAULT0,0,,2,0,-0.000301254,0.00867762,1.37993,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,15,0.2,0.3,0.25,0,1,0.5,6.08684,0.0219314,0.0487178,2.22137,4,262,0,0,VALID_DEFAULT0,0,,2,0,-0.00129076,0.0232222,0.476667,t2:ok_or_best,PHI_UNIFORM_FAIL;PARAM_AT_LIMIT;A_ERR_BAD;A_SIG_LOW;B_ERR_BAD;B_SIG_LOW
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,3,0,0,0.3,0.4,0.35,0,1,0.5,0.19635,-999,-999,-999,0,1035,0,0,NONFINITE_XSEC,0,,-1,0,-999,-999,-999,,
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,3,0,1,0.3,0.4,0.35,0,1,0.5,0.589049,-999,-999,-999,0,1035,0,0,NONFINITE_XSEC,0,,-1,0,-999,-999,-999,,
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,3,0,2,0.3,0.4,0.35,0,1,0.5,0.981748,0.0729422,0.0654166,0.896828,8,262,0,0,VALID_DEFAULT0,0,,-1,0,-999,-999,-999,,
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,3,0,3,0.3,0.4,0.35,0,1,0.5,1.37445,-0.000443035,0.0184141,41.5635,30,394,0,0,VALID_DEFAULT0,0,,-1,0,-999,-999,-999,,
group,grp_pass4_piplus_LH2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LH2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,3,0,4,0.3,0.4,0.35,0,1,0.5,1.76715,0.171021,0.168963,0.987967,6,262,0,0,VALID_DEFAULT0,0,,-1,0,-999,-999,-999,,
