schema_version,mode,group_id,curve_label,setting_id,pt_bin,z_bin,phi_bin,pt_lo,pt_hi,pt_center,z_lo,z_hi,z_center,phi_lo,phi_hi,phi_center,n_sig,n_pos,n_dum,n_posdum,n_net,n_sim,y_sig,y_pos,y_dum,y_posdum,y_net,y_net_err,y_sim,y_sim_err,sim_scale,sigma_model,mean_xB,mean_Q2,nominal_z,xsec,xsec_err,rel_net_err,rel_sim_err,rel_xsec_err,flag_bits,valid_default,note
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,15,0.1,0.2,0.15,0,1,0.5,5.89049,6.28319,6.08684,15,0,2,0,15,323,0.149769,0,0.0257001,0,0.143041,0.0438491,0.318226,0.0199585,1e-06,0.0163053,0.25,3.3,0.36,0.00732913,0.00229328,0.30655,0.0627179,0.3129,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,2,0,0,0.2,0.3,0.25,0,1,0.5,0,0.392699,0.19635,4,0,0,0,4,1,0.0388291,0,0,0,0.0388291,0.0225317,0.00077583,0.00077583,1e-06,0.0163053,0.25,3.3,0.36,0.816057,0.943498,0.580278,1,1.15617,262,0,MC_STARVED;MC_BAD_RELERR;XSEC_BAD_RELERR
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,2,0,1,0.2,0.3,0.25,0,1,0.5,0.392699,0.785398,0.589049,4,0,0,0,4,27,0.0360512,0,-0.00367103,0,0.0370122,0.0227206,0.0202629,0.00435376,1e-06,0.0163053,0.25,3.3,0.36,0.0297833,0.0193706,0.613867,0.214864,0.650384,258,0,MC_STARVED;XSEC_BAD_RELERR
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,2,0,2,0.2,0.3,0.25,0,1,0.5,0.785398,1.1781,0.981748,21,0,3,0,21,79,0.194139,0,0.0440552,0,0.182607,0.0523111,0.0567129,0.00740873,1e-06,0.0163053,0.25,3.3,0.36,0.0525005,0.0165298,0.286469,0.130636,0.314849,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,2,0,3,0.2,0.3,0.25,0,1,0.5,1.1781,1.5708,1.37445,110,0,25,0,110,200,0.954059,0,0.297381,0,0.87621,0.121091,0.194626,0.017157,1e-06,0.0163053,0.25,3.3,0.36,0.0734068,0.0120329,0.138199,0.0881533,0.16392,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,2,0,4,0.2,0.3,0.25,0,1,0.5,1.5708,1.9635,1.76715,308,0,55,0,308,1221,2.59868,0,0.561712,0,2.45163,0.202604,1.38455,0.0515011,1e-06,0.0163053,0.25,3.3,0.36,0.028872,0.00261655,0.0826406,0.037197,0.0906261,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,2,0,5,0.2,0.3,0.25,0,1,0.5,1.9635,2.35619,2.15984,648,0,166,0,648,4423,5.46365,0,1.89078,0,4.96868,0.295169,5.30467,0.106264,1e-06,0.0163053,0.25,3.3,0.36,0.0152726,0.000957473,0.0594058,0.0200322,0.0626924,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,2,0,6,0.2,0.3,0.25,0,1,0.5,2.35619,2.74889,2.55254,819,0,187,0,819,6625,7.09987,0,2.08166,0,6.55494,0.3305,8.39222,0.137734,1e-06,0.0163053,0.25,3.3,0.36,0.0127356,0.000675293,0.05042,0.0164121,0.0530239,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,2,0,7,0.2,0.3,0.25,0,1,0.5,2.74889,3.14159,2.94524,720,0,165,0,720,6967,6.35952,0,1.88704,0,5.86553,0.309354,9.05479,0.144269,1e-06,0.0163053,0.25,3.3,0.36,0.0105623,0.000581931,0.0527411,0.0159329,0.0550952,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,2,0,8,0.2,0.3,0.25,0,1,0.5,3.14159,3.53429,3.33794,797,0,202,0,797,8062,6.95295,0,2.34965,0,6.33786,0.326289,10.5725,0.156407,1e-06,0.0163053,0.25,3.3,0.36,0.00977449,0.000523579,0.0514825,0.0147937,0.0535659,0,1,
