category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
positron,24603,1531.115,1462.623,1281.902,1114.212,50,0.07655575,0.07313115,0.0640951,0.0557106,0.92344425,0.92686885,0.9359049,0.9442894,0.975247783207,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24603_-1.report",OK
dummy,24335,1107.228,1044.314,919.579,776.473,50,0.0553614,0.0522157,0.04597895,0.03882365,0.9446386,0.9477843,0.95402105,0.96117635,0.98706024582,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24335_-1.report",OK
dummy,24336,1423.647,1342.196,1182.009,997.936,50,0.07118235,0.0671098,0.05910045,0.0498968,0.92881765,0.9328902,0.94089955,0.9501032,0.979015310909,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24336_-1.report",OK
dummy,24337,1509.603,1422.885,1254.129,1060.244,50,0.07548015,0.07114425,0.06270645,0.0530122,0.92451985,0.92885575,0.93729355,0.9469878,0.976502717122,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24337_-1.report",OK
dummy,24338,1553.279,1464.236,1290.866,1092.145,50,0.07766395,0.0732118,0.0645433,0.05460725,0.92233605,0.9267882,0.9354567,0.94539275,0.975170994381,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24338_-1.report",OK
dummy,24339,1489.951,1404.575,1238.375,1048.032,50,0.07449755,0.07022875,0.06191875,0.0524016,0.92550245,0.92977125,0.93808125,0.9475984,0.977062789034,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24339_-1.report",OK
dummy,24400,1478.7,1393.711,1227.825,1036.03,50,0.073935,0.06968555,0.06139125,0.0518015,0.926065,0.93031445,0.93860875,0.9481985,0.977441536512,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24400_-1.report",OK
dummy,24401,1445.343,1362.289,1200.197,1013.291,50,0.07226715,0.06811445,0.06000985,0.05066455,0.92773285,0.93188555,0.93999015,0.94933545,0.978398843453,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24401_-1.report",OK
dummy,24402,1496.456,1409.87,1242.628,1049.363,50,0.0748228,0.0704935,0.0621314,0.05246815,0.9251772,0.9295065,0.9378686,0.94753185,0.976917147593,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24402_-1.report",OK
positron_dummy,24560,1454.72,1380.801,1215.766,1028.656,50,0.072736,0.06904005,0.0607883,0.0514328,0.927264,0.93095995,0.9392117,0.9485672,0.977908034885,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24560_-1.report",OK
positron_dummy,24601,1490.731,1416.307,1246.599,1055.243,50,0.07453655,0.07081535,0.06232995,0.05276215,0.92546345,0.92918465,0.93767005,0.94723785,0.976823089782,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24601_-1.report",OK
