run,spec,run_type,target,hms_p,shms_p,fit_variable,all_events,selected_events,fit_mean,fit_sigma,fit_entries,fit_attempted,fit_status,fit_valid,covariance_status,fit_chi2,fit_ndf,fit_chi2_ndf,fit_edm,candidate_mean,candidate_sigma,failure_reason,status
24217,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,873938,26496,51.2262,0.324973,26496,1,0,1,3,34.0488,3,11.3496,2.97011e-07,51.2262,0.324973,,OK
24218,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,841963,25401,51.2203,0.3286,25401,1,0,1,3,25.7806,3,8.59355,1.10734e-08,51.2203,0.3286,,OK
24219,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,434834,13989,51.241,0.323624,13989,1,0,1,3,18.9372,3,6.3124,7.27831e-09,51.241,0.323624,,OK
24220,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,107971,4079,51.2301,0.29483,4079,1,0,1,3,42.2518,3,14.0839,4.4044e-06,51.2301,0.29483,,OK
24222,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,334846,14877,51.2211,0.314562,14877,1,0,1,3,15.3076,3,5.10252,5.23552e-08,51.2211,0.314562,,OK
24223,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,2005593,7677,51.214,0.322599,7677,1,0,1,3,26.5101,3,8.83671,5.50839e-06,51.214,0.322599,,OK
24224,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,339335,15001,51.2138,0.320164,15001,1,0,1,3,12.4762,3,4.15873,1.28935e-07,51.2138,0.320164,,OK
24225,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,125024,5514,51.2133,0.317509,5514,1,0,1,3,11.1884,3,3.72948,4.54017e-07,51.2133,0.317509,,OK
24226,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,351072,15556,51.1991,0.317631,15556,1,0,1,3,30.5596,3,10.1865,4.94319e-07,51.1991,0.317631,,OK
24227,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,429563,19117,51.2114,0.327855,19117,1,0,1,3,33.1703,3,11.0568,2.7769e-07,51.2114,0.327855,,OK
24228,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,321338,14029,51.2091,0.32192,14029,1,0,1,3,26.5607,3,8.85356,1.19985e-07,51.2091,0.32192,,OK
24229,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,162223,7645,51.211,0.307609,7645,1,0,1,3,28.5764,3,9.52545,8.64515e-06,51.211,0.307609,,OK
24230,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,50373,2821,51.2047,0.306168,2821,1,0,1,3,15.3817,3,5.12725,2.20808e-07,51.2047,0.306168,,OK
24232,coin,PI+SIDIS,Dummy,-1.531,4.868,CTime.ePiCoinTime_ROC2,129251,4686,51.2265,0.310278,4686,1,0,1,3,13.4938,3,4.49793,7.73801e-07,51.2265,0.310278,,OK
24233,coin,PI+SIDIS,Dummy,-1.531,4.868,CTime.ePiCoinTime_ROC2,122917,4478,51.2302,0.29061,4478,1,0,1,3,4.12445,3,1.37482,1.57401e-06,51.2302,0.29061,,OK
24234,coin,PI+SIDIS,Dummy,-1.531,4.868,CTime.ePiCoinTime_ROC2,128116,4600,51.2426,0.309682,4600,1,0,1,3,11.9944,3,3.99813,3.07607e-08,51.2426,0.309682,,OK
24236,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,549828,17780,51.2395,0.330478,17780,1,0,1,3,21.572,3,7.19068,1.10223e-06,51.2395,0.330478,,OK
24237,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,479096,15620,51.225,0.318357,15620,1,0,1,3,18.1682,3,6.05607,1.10955e-05,51.225,0.318357,,OK
24238,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,553408,17938,51.2317,0.312652,17938,1,0,1,3,10.29,3,3.42999,6.65519e-08,51.2317,0.312652,,OK
24239,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,529789,17450,51.2371,0.327505,17450,1,0,1,3,25.3063,3,8.43543,3.56492e-06,51.2371,0.327505,,OK
24240,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,573443,18646,51.2415,0.315837,18646,1,0,1,3,31.1391,3,10.3797,8.44925e-06,51.2415,0.315837,,OK
24241,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,150572,5756,51.2554,0.309238,5756,1,0,1,3,16.9779,3,5.6593,2.83802e-08,51.2554,0.309238,,OK
24243,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,306950,8945,51.2399,0.316501,8945,1,0,1,3,12.2988,3,4.0996,1.74921e-06,51.2399,0.316501,,OK
24244,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,409346,11723,51.2356,0.308231,11723,1,0,1,3,15.7913,3,5.26378,8.94447e-06,51.2356,0.308231,,OK
24245,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,407993,11669,51.2239,0.319348,11669,1,0,1,3,28.947,3,9.64899,7.46243e-07,51.2239,0.319348,,OK
24246,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,406492,11392,51.2488,0.313854,11392,1,0,1,3,9.87047,3,3.29016,5.21757e-06,51.2488,0.313854,,OK
24247,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,370560,10603,51.2445,0.331392,10603,1,0,1,3,18.3389,3,6.11298,7.67318e-06,51.2445,0.331392,,OK
24248,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,398823,11185,51.2361,0.33473,11185,1,0,1,3,14.5341,3,4.84469,1.95752e-06,51.2361,0.33473,,OK
24250,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,802362,24181,51.2374,0.323054,24181,1,0,1,3,31.0522,3,10.3507,8.00367e-07,51.2374,0.323054,,OK
24251,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,846801,25470,51.2415,0.316374,25470,1,0,1,3,33.3202,3,11.1067,1.01148e-09,51.2415,0.316374,,OK
24252,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,865873,25796,51.2356,0.331259,25796,1,0,1,3,46.2576,3,15.4192,2.32686e-06,51.2356,0.331259,,OK
24253,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,903005,27102,51.2278,0.31981,27102,1,0,1,3,27.639,3,9.213,1.46373e-06,51.2278,0.31981,,OK
24254,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,887829,26575,51.235,0.330712,26575,1,0,1,3,24.8982,3,8.29941,9.53057e-07,51.235,0.330712,,OK
24255,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,862185,25934,51.2299,0.321651,25934,1,0,1,3,32.5163,3,10.8388,2.53869e-07,51.2299,0.321651,,OK
24257,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,346373,15112,51.2237,0.311991,15112,1,0,1,3,26.1197,3,8.70658,6.35596e-07,51.2237,0.311991,,OK
24258,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,311625,13516,51.2119,0.314632,13516,1,0,1,3,9.13486,3,3.04495,2.17946e-07,51.2119,0.314632,,OK
24259,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,322044,14158,51.2127,0.306918,14158,1,0,1,3,22.7574,3,7.58581,5.98182e-08,51.2127,0.306918,,OK
24260,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,293167,12822,51.2199,0.313518,12822,1,0,1,3,21.1636,3,7.05455,2.19377e-08,51.2199,0.313518,,OK
24261,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,241167,10705,51.2183,0.328107,10705,1,0,1,3,20.1942,3,6.73139,1.6176e-06,51.2183,0.328107,,OK
24262,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,285708,12433,51.224,0.318152,12433,1,0,1,3,37.2966,3,12.4322,1.67671e-07,51.224,0.318152,,OK
24263,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,165533,7689,51.2142,0.305583,7689,1,0,1,3,9.46252,3,3.15417,4.88765e-07,51.2142,0.305583,,OK
24264,coin,PI+SIDIS,LH2,-1.531,4.868,CTime.ePiCoinTime_ROC2,49459,2748,51.2193,0.288575,2748,1,0,1,3,19.8227,3,6.60757,1.66991e-06,51.2193,0.288575,,OK
24266,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,414440,13302,51.2036,0.316993,13302,1,0,1,3,27.3825,3,9.1275,1.04844e-05,51.2036,0.316993,,OK
24267,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,114457,4215,51.2156,0.303195,4215,1,0,1,3,31.8463,3,10.6154,4.39022e-06,51.2156,0.303195,,OK
24268,coin,PI+SIDIS,Dummy,-1.531,4.868,CTime.ePiCoinTime_ROC2,126353,4388,51.2093,0.302062,4388,1,0,1,3,21.9125,3,7.30415,5.24151e-07,51.2093,0.302062,,OK
24269,coin,PI+SIDIS,Dummy,-1.531,4.868,CTime.ePiCoinTime_ROC2,108993,3845,51.2155,0.310692,3845,1,0,1,3,12.7412,3,4.24707,3.0052e-06,51.2155,0.310692,,OK
24270,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,524371,16853,51.2181,0.324715,16853,1,0,1,3,31.92,3,10.64,4.94534e-06,51.2181,0.324715,,OK
24271,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,501796,16324,51.2075,0.321605,16324,1,0,1,3,41.8132,3,13.9377,1.90039e-06,51.2075,0.321605,,OK
24273,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,573607,18632,51.2135,0.323701,18632,1,0,1,3,29.9083,3,9.96945,4.06276e-07,51.2135,0.323701,,OK
24274,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,573383,18365,51.2022,0.323672,18365,1,0,1,3,31.7752,3,10.5917,5.81641e-08,51.2022,0.323672,,OK
24275,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,563306,18089,51.2294,0.321078,18089,1,0,1,3,13.8577,3,4.61924,1.89297e-06,51.2294,0.321078,,OK
24276,coin,PI+SIDIS,C,-1.531,4.868,CTime.ePiCoinTime_ROC2,156180,5875,51.2453,0.308442,5875,1,0,1,3,16.2381,3,5.41271,5.19937e-06,51.2453,0.308442,,OK
24277,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,448193,12509,51.2424,0.321502,12509,1,0,1,3,4.2041,3,1.40137,6.64225e-07,51.2424,0.321502,,OK
24278,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,450310,12581,51.2427,0.316887,12581,1,0,1,3,13.465,3,4.48835,4.59999e-06,51.2427,0.316887,,OK
24279,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,422193,11911,51.2572,0.317509,11911,1,0,1,3,13.8121,3,4.60405,2.18269e-06,51.2572,0.317509,,OK
24280,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,415703,11596,51.2545,0.31032,11596,1,0,1,3,24.5859,3,8.19532,4.06605e-07,51.2545,0.31032,,OK
24281,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,459495,13049,51.2584,0.275531,13049,1,0,1,3,19.4378,3,6.47928,1.4748e-06,51.2584,0.275531,,OK
24282,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,467442,13034,51.2713,0.324197,13034,1,0,1,3,23.5707,3,7.85689,1.06146e-05,51.2713,0.324197,,OK
24283,coin,PI+SIDIS,Cu,-1.531,4.868,CTime.ePiCoinTime_ROC2,444026,12547,51.2696,0.312299,12547,1,0,1,3,10.715,3,3.57165,2.1256e-06,51.2696,0.312299,,OK
24310,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,350064,12910,51.2183,0.323003,12910,1,0,1,3,20.8118,3,6.93728,4.83884e-07,51.2183,0.323003,,OK
24311,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,356707,13209,51.2145,0.308568,13209,1,0,1,3,21.8304,3,7.27681,3.22247e-08,51.2145,0.308568,,OK
24312,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,394945,14712,51.2221,0.315901,14712,1,0,1,3,38.5551,3,12.8517,1.61567e-06,51.2221,0.315901,,OK
24313,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,502943,18500,51.2172,0.31009,18500,1,0,1,3,25.6608,3,8.55359,8.12071e-06,51.2172,0.31009,,OK
24314,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,330780,12276,51.2298,0.313917,12276,1,0,1,3,9.7777,3,3.25923,3.0991e-06,51.2298,0.313917,,OK
24315,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,285462,10440,51.254,0.324999,10440,1,0,1,3,20.2748,3,6.75827,5.91257e-06,51.254,0.324999,,OK
24316,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,336183,12215,51.2648,0.311986,12215,1,0,1,3,7.13292,3,2.37764,8.59473e-06,51.2648,0.311986,,OK
24317,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,356535,13083,51.2461,0.320442,13083,1,0,1,3,25.6033,3,8.53444,7.69345e-07,51.2461,0.320442,,OK
24318,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,35535,1410,51.2455,0.299169,1410,1,0,1,3,8.07205,3,2.69068,2.71829e-07,51.2455,0.299169,,OK
24322,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,278523,14252,51.2393,0.314564,14252,1,0,1,3,41.7574,3,13.9191,4.01374e-08,51.2393,0.314564,,OK
24323,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,1982323,8451,51.2475,0.298939,8451,1,0,1,3,9.25954,3,3.08651,2.51549e-07,51.2475,0.298939,,OK
24324,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,273379,14165,51.2416,0.314876,14165,1,0,1,3,19.9799,3,6.65997,3.57051e-06,51.2416,0.314876,,OK
24325,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,269848,13918,51.2359,0.315156,13918,1,0,1,3,7.03841,3,2.34614,3.4861e-06,51.2359,0.315156,,OK
24326,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,248458,12945,51.2464,0.313706,12945,1,0,1,3,24.7284,3,8.24281,1.34217e-07,51.2464,0.313706,,OK
24327,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,247741,12855,51.2559,0.323913,12855,1,0,1,3,20.8216,3,6.94052,2.38648e-08,51.2559,0.323913,,OK
24328,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,270908,13925,51.2412,0.314003,13925,1,0,1,3,35.3624,3,11.7875,6.24729e-06,51.2412,0.314003,,OK
24329,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,264063,13667,51.2424,0.293445,13667,1,0,1,3,7.37753,3,2.45918,1.48015e-07,51.2424,0.293445,,OK
24330,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,211344,10822,51.2305,0.324207,10822,1,0,1,3,14.9472,3,4.98239,2.99142e-07,51.2305,0.324207,,OK
24331,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,79404,4286,51.2237,0.315806,4286,1,0,1,3,6.17596,3,2.05865,7.82217e-08,51.2237,0.315806,,OK
24332,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,40040,2324,51.2542,0.295118,2324,1,0,1,3,8.54663,3,2.84888,3.48731e-10,51.2542,0.295118,,OK
24335,coin,PI+SIDIS,Dummy,-1.531,3.632,CTime.ePiCoinTime_ROC2,35994,1352,51.2093,0.331443,1352,1,0,1,3,5.57247,3,1.85749,9.97274e-07,51.2093,0.331443,,OK
24336,coin,PI+SIDIS,Dummy,-1.531,3.632,CTime.ePiCoinTime_ROC2,279430,10328,51.2035,0.299316,10328,1,0,1,3,5.36151,3,1.78717,4.89799e-07,51.2035,0.299316,,OK
24337,coin,PI+SIDIS,Dummy,-1.531,3.632,CTime.ePiCoinTime_ROC2,326474,12017,51.2104,0.324094,12017,1,0,1,3,19.291,3,6.43034,1.2061e-07,51.2104,0.324094,,OK
24338,coin,PI+SIDIS,Dummy,-1.531,3.632,CTime.ePiCoinTime_ROC2,364249,13306,51.2166,0.324509,13306,1,0,1,3,12.0788,3,4.02625,2.13432e-06,51.2166,0.324509,,OK
24339,coin,PI+SIDIS,Dummy,-1.531,3.632,CTime.ePiCoinTime_ROC2,332431,12029,51.2094,0.305174,12029,1,0,1,3,20.6315,3,6.87718,3.08964e-09,51.2094,0.305174,,OK
24342,coin,PI+SIDIS,C,-1.531,3.632,CTime.ePiCoinTime_ROC2,425458,16282,51.2135,0.306999,16282,1,0,1,3,32.446,3,10.8153,5.85272e-08,51.2135,0.306999,,OK
24343,coin,PI+SIDIS,C,-1.531,3.632,CTime.ePiCoinTime_ROC2,395077,14974,51.2363,0.330407,14974,1,0,1,3,29.5311,3,9.84369,1.04556e-06,51.2363,0.330407,,OK
24344,coin,PI+SIDIS,C,-1.531,3.632,CTime.ePiCoinTime_ROC2,401301,15161,51.2133,0.328198,15161,1,0,1,3,21.6565,3,7.21882,1.15357e-08,51.2133,0.328198,,OK
24345,coin,PI+SIDIS,C,-1.531,3.632,CTime.ePiCoinTime_ROC2,435711,16583,51.2022,0.321197,16583,1,0,1,3,27.0621,3,9.02069,5.44237e-06,51.2022,0.321197,,OK
24346,coin,PI+SIDIS,C,-1.531,3.632,CTime.ePiCoinTime_ROC2,423529,16227,51.1975,0.318481,16227,1,0,1,3,23.3143,3,7.77144,5.24135e-09,51.1975,0.318481,,OK
24347,coin,PI+SIDIS,C,-1.531,3.632,CTime.ePiCoinTime_ROC2,421717,15987,51.2011,0.313198,15987,1,0,1,3,10.9053,3,3.63509,2.67184e-06,51.2011,0.313198,,OK
24348,coin,PI+SIDIS,C,-1.531,3.632,CTime.ePiCoinTime_ROC2,418047,15555,51.2052,0.314797,15555,1,0,1,3,25.6085,3,8.53618,1.19632e-08,51.2052,0.314797,,OK
24349,coin,PI+SIDIS,C,-1.531,3.632,CTime.ePiCoinTime_ROC2,85988,3605,51.2086,0.307016,3605,1,0,1,3,3.95983,3,1.31994,4.99591e-08,51.2086,0.307016,,OK
24352,coin,PI+SIDIS,Cu,-1.531,3.632,CTime.ePiCoinTime_ROC2,363533,12225,51.2111,0.319411,12225,1,0,1,3,13.0185,3,4.33951,6.84735e-06,51.2111,0.319411,,OK
24353,coin,PI+SIDIS,Cu,-1.531,3.632,CTime.ePiCoinTime_ROC2,381999,13156,51.2296,0.318978,13156,1,0,1,3,11.2011,3,3.7337,4.00125e-08,51.2296,0.318978,,OK
24354,coin,PI+SIDIS,Cu,-1.531,3.632,CTime.ePiCoinTime_ROC2,346237,11855,51.2297,0.326569,11855,1,0,1,3,18.9496,3,6.31652,6.43642e-09,51.2297,0.326569,,OK
24355,coin,PI+SIDIS,Cu,-1.531,3.632,CTime.ePiCoinTime_ROC2,366836,12658,51.2303,0.33071,12658,1,0,1,3,8.33766,3,2.77922,2.35998e-06,51.2303,0.33071,,OK
24356,coin,PI+SIDIS,Cu,-1.531,3.632,CTime.ePiCoinTime_ROC2,325999,11200,51.2278,0.31989,11200,1,0,1,3,2.28119,3,0.760396,3.14076e-06,51.2278,0.31989,,OK
24357,coin,PI+SIDIS,Cu,-1.531,3.632,CTime.ePiCoinTime_ROC2,301891,10218,51.2559,0.329291,10218,1,0,1,3,11.5441,3,3.84804,1.40708e-06,51.2559,0.329291,,OK
24359,coin,PI+SIDIS,Cu,-1.531,3.632,CTime.ePiCoinTime_ROC2,297358,10005,51.255,0.32278,10005,1,0,1,3,5.89181,3,1.96394,4.3655e-07,51.255,0.32278,,OK
24360,coin,PI+SIDIS,Cu,-1.531,3.632,CTime.ePiCoinTime_ROC2,333191,11309,51.2477,0.320042,11309,1,0,1,3,14.836,3,4.94534,7.30868e-07,51.2477,0.320042,,OK
24363,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,72889,3511,51.2557,0.314991,3511,1,0,1,3,6.03784,3,2.01261,2.17724e-08,51.2557,0.314991,,OK
24364,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,89018,4254,51.2562,0.301815,4254,1,0,1,3,6.78696,3,2.26232,1.56435e-06,51.2562,0.301815,,OK
24365,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,98923,4716,51.2667,0.308017,4716,1,0,1,3,21.0936,3,7.0312,2.71524e-06,51.2667,0.308017,,OK
24366,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,94298,4564,51.2394,0.306763,4564,1,0,1,3,3.21718,3,1.07239,1.03368e-06,51.2394,0.306763,,OK
24367,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,87217,4121,51.2586,0.274049,4121,1,0,1,3,1.42118,3,0.473725,2.42413e-07,51.2586,0.274049,,OK
24368,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,97706,4671,51.2475,0.298915,4671,1,0,1,3,3.7182,3,1.2394,1.44163e-06,51.2475,0.298915,,OK
24369,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,88453,4277,51.2635,0.307333,4277,1,0,1,3,2.87914,3,0.959714,1.1991e-07,51.2635,0.307333,,OK
24370,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,92687,4414,51.2541,0.304127,4414,1,0,1,3,16.4076,3,5.4692,2.15618e-08,51.2541,0.304127,,OK
24371,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,99934,4810,51.225,0.296457,4810,1,0,1,3,16.9753,3,5.65844,9.78916e-06,51.225,0.296457,,OK
24372,coin,PI+SIDIS,Al,-1.531,3.632,CTime.ePiCoinTime_ROC2,81371,3832,51.2434,0.327703,3832,1,0,1,3,11.3767,3,3.79223,8.01402e-06,51.2434,0.327703,,OK
24376,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,225059,8289,51.2092,0.316712,8289,1,0,1,3,11.9226,3,3.97419,2.69756e-06,51.2092,0.316712,,OK
24377,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,344416,12608,51.2061,0.310196,12608,1,0,1,3,6.07361,3,2.02454,7.45813e-06,51.2061,0.310196,,OK
24378,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,285724,10508,51.2308,0.313134,10508,1,0,1,3,13.2047,3,4.40156,1.91867e-07,51.2308,0.313134,,OK
24379,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,344672,12542,51.2149,0.292349,12542,1,0,1,3,8.77957,3,2.92652,9.94254e-06,51.2149,0.292349,,OK
24380,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,347555,12706,51.1952,0.308642,12706,1,0,1,3,32.119,3,10.7063,2.50897e-07,51.1952,0.308642,,OK
24381,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,349421,13091,51.2258,0.308823,13091,1,0,1,3,8.71953,3,2.90651,2.81557e-06,51.2258,0.308823,,OK
24382,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,356996,13252,51.2012,0.325876,13252,1,0,1,3,20.2,3,6.73333,2.43753e-07,51.2012,0.325876,,OK
24383,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,361231,13439,51.1987,0.305755,13439,1,0,1,3,26.3963,3,8.79876,5.10219e-08,51.1987,0.305755,,OK
24384,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,97806,3992,51.2291,0.300829,3992,1,0,1,3,6.26645,3,2.08882,2.72333e-07,51.2291,0.300829,,OK
24385,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,102245,5272,51.1906,0.3176,5272,1,0,1,3,15.9544,3,5.31815,1.17631e-07,51.1906,0.3176,,OK
24386,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,319944,16347,51.1966,0.314435,16347,1,0,1,3,36.4979,3,12.166,2.08765e-07,51.1966,0.314435,,OK
24387,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,287213,14838,51.1894,0.301432,14838,1,0,1,3,32.3869,3,10.7956,8.10992e-07,51.1894,0.301432,,OK
24388,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,322137,16458,51.1804,0.327712,16458,1,0,1,3,38.9527,3,12.9842,3.55562e-06,51.1804,0.327712,,OK
24389,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,230927,12105,51.2203,0.324561,12105,1,0,1,3,19.9562,3,6.65207,9.47255e-07,51.2203,0.324561,,OK
24390,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,250956,12898,51.2318,0.306656,12898,1,0,1,3,16.8628,3,5.62092,1.06584e-06,51.2318,0.306656,,OK
24396,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,261764,14800,51.2154,0.302778,14800,1,0,1,3,16.3178,3,5.43926,7.39579e-08,51.2154,0.302778,,OK
24397,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,264252,14385,51.2124,0.305388,14385,1,0,1,3,5.79042,3,1.93014,1.17185e-08,51.2124,0.305388,,OK
24398,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,125666,7228,51.217,0.311689,7228,1,0,1,3,5.09886,3,1.69962,4.1563e-07,51.217,0.311689,,OK
24399,coin,PI+SIDIS,LH2,-1.531,3.632,CTime.ePiCoinTime_ROC2,34826,2103,51.2244,0.297075,2103,1,0,1,3,5.38734,3,1.79578,8.00112e-06,51.2244,0.297075,,OK
24400,coin,PI+SIDIS,Dummy,-1.531,3.632,CTime.ePiCoinTime_ROC2,233950,9238,51.1881,0.305825,9238,1,0,1,3,13.2564,3,4.41881,9.18408e-08,51.1881,0.305825,,OK
