run,dp_idx,dp_label,dp_lo,dp_hi,var,norm_win_lo,norm_win_hi,intD_win,intS_win,sim_scale,entriesD,entriesS,muD,muD_err,sigD,sigD_err,statusD,chi2D,ndfD,muS,muS_err,sigS,sigS_err,statusS,chi2S,ndfS,dmu_GeV,dmu_err_GeV,dmu_MeV,dmu_err_MeV,fit_valid
23847,5,b5,2.000000,3.000000,Pmy,-0.018089,0.051331,1216.000000,0.000000,1.000000,1549.000000,0.000000,0.018184,0.000364,0.012048,0.000347,0,40.008309,9,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-999.000000,-999.000000,-999.000000,-999.000000,0
23848,0,full,-10.000000,20.000000,W,0.911506,1.011978,115161.000000,202.477405,568.759758,171424.000000,95136.000000,0.959200,0.000069,0.021247,0.000070,0,1940.096171,11,0.945327,0.000057,0.013600,0.000047,0,1401.708591,8,0.013873,0.000090,13.873089,0.089642,1
23848,0,full,-10.000000,20.000000,Em,0.005652,0.034417,97727.000000,133.623838,731.359023,171424.000000,95136.000000,0.019546,0.000026,0.006834,0.000025,0,2114.280088,11,0.005647,0.000016,0.003384,0.000013,0,2583.339924,8,0.013899,0.000031,13.898755,0.030691,1
23848,0,full,-10.000000,20.000000,Pmz,-0.055840,0.016638,115403.000000,205.874800,560.549421,171424.000000,95136.000000,-0.015371,0.000035,0.009863,0.000036,0,10236.386359,9,-0.005253,0.000027,0.006067,0.000020,0,5178.062234,6,-0.010118,0.000044,-10.118290,0.044433,1
23848,0,full,-10.000000,20.000000,Pmy,-0.022561,0.039589,143002.000000,259.091408,551.936482,171424.000000,95136.000000,0.008390,0.000029,0.010800,0.000028,0,3155.358654,8,-0.000725,0.000022,0.006433,0.000017,0,62.773445,5,0.009115,0.000037,9.115252,0.036613,1
23848,1,b1,-2.000000,-1.000000,W,0.904724,1.006804,18245.000000,41.400083,440.699603,25976.000000,21789.000000,0.953031,0.000188,0.021744,0.000199,0,626.640285,11,0.946604,0.000128,0.015242,0.000110,0,575.709121,9,0.006427,0.000228,6.427045,0.227934,1
23848,1,b1,-2.000000,-1.000000,Em,0.004068,0.032256,13604.000000,27.469173,495.246076,25976.000000,21789.000000,0.016994,0.000055,0.005504,0.000052,0,553.607602,11,0.006038,0.000031,0.003338,0.000025,0,738.357096,8,0.010957,0.000063,10.956824,0.063411,1
23848,1,b1,-2.000000,-1.000000,Pmz,-0.062749,0.017534,17861.000000,43.058421,414.808525,25976.000000,21789.000000,-0.016248,0.000111,0.010283,0.000114,0,2598.266158,10,-0.005869,0.000058,0.006607,0.000045,0,1872.477551,7,-0.010379,0.000126,-10.378786,0.125838,1
23848,1,b1,-2.000000,-1.000000,Pmy,-0.024532,0.035969,21786.000000,49.076705,443.917331,25976.000000,21789.000000,0.005809,0.000067,0.009685,0.000066,0,534.639884,7,-0.000225,0.000042,0.006054,0.000031,0,5.364760,5,0.006035,0.000080,6.034691,0.079545,1
23848,2,b2,-1.000000,0.000000,W,0.906870,1.008328,31023.000000,62.247354,498.382630,38381.000000,24193.000000,0.954846,0.000136,0.021259,0.000133,0,575.430251,11,0.945509,0.000103,0.013617,0.000085,0,735.973734,9,0.009337,0.000171,9.336855,0.170600,1
23848,2,b2,-1.000000,0.000000,Em,0.004333,0.031890,26043.000000,40.321398,645.885344,38381.000000,24193.000000,0.017126,0.000041,0.005656,0.000038,0,1028.681005,11,0.005530,0.000025,0.003159,0.000021,0,646.932141,7,0.011596,0.000048,11.596003,0.048460,1
23848,2,b2,-1.000000,0.000000,Pmz,-0.056547,0.017370,31824.000000,63.224036,503.352873,38381.000000,24193.000000,-0.014822,0.000069,0.009862,0.000070,0,3127.056802,9,-0.005177,0.000047,0.005832,0.000032,0,1749.053969,6,-0.009645,0.000083,-9.645377,0.083073,1
23848,2,b2,-1.000000,0.000000,Pmy,-0.019757,0.035142,34064.000000,66.879036,509.337482,38381.000000,24193.000000,0.007538,0.000053,0.009435,0.000048,0,413.263004,6,-0.000854,0.000040,0.006181,0.000030,0,8.051835,5,0.008392,0.000066,8.391806,0.066412,1
23848,3,b3,0.000000,1.000000,W,0.913989,1.010184,35414.000000,58.459643,605.785427,40850.000000,17090.000000,0.960161,0.000118,0.020513,0.000116,0,556.571996,11,0.944753,0.000107,0.012555,0.000096,0,155.950821,6,0.015408,0.000159,15.407555,0.159498,1
23848,3,b3,0.000000,1.000000,Em,0.005844,0.034135,31694.000000,38.541564,822.332998,40850.000000,17090.000000,0.019430,0.000044,0.006518,0.000042,0,865.626990,11,0.005491,0.000031,0.003366,0.000025,0,357.181009,7,0.013938,0.000054,13.938200,0.053793,1
23848,3,b3,0.000000,1.000000,Pmz,-0.052617,0.016216,35995.000000,58.441747,615.912458,40850.000000,17090.000000,-0.014954,0.000063,0.010291,0.000063,0,2683.813171,9,-0.004939,0.000052,0.005783,0.000036,0,833.786610,5,-0.010015,0.000082,-10.014737,0.081635,1
23848,3,b3,0.000000,1.000000,Pmy,-0.018777,0.036637,36706.000000,59.305980,618.925779,40850.000000,17090.000000,0.008964,0.000054,0.009929,0.000048,0,301.888067,6,-0.001006,0.000050,0.006460,0.000037,0,14.970839,5,0.009970,0.000074,9.969815,0.073576,1
23848,4,b4,1.000000,2.000000,W,0.926155,1.004329,23598.000000,23.035610,1024.413941,26169.000000,5564.000000,0.964701,0.000112,0.015984,0.000105,0,209.082167,8,0.943278,0.000170,0.011700,0.000143,0,9.712906,5,0.021423,0.000203,21.422631,0.203421,1
23848,4,b4,1.000000,2.000000,Em,0.010181,0.038424,22404.000000,3.991891,5612.377976,26169.000000,5564.000000,0.023755,0.000047,0.006234,0.000044,0,271.446359,11,0.005406,0.000054,0.003668,0.000046,0,49.963137,7,0.018348,0.000071,18.348497,0.071373,1
23848,4,b4,1.000000,2.000000,Pmz,-0.045289,0.011241,24004.000000,23.711129,1012.351609,26169.000000,5564.000000,-0.015721,0.000061,0.008566,0.000058,0,1231.984281,7,-0.004707,0.000082,0.005670,0.000059,0,123.683140,5,-0.011014,0.000102,-11.013620,0.102314,1
23848,4,b4,1.000000,2.000000,Pmy,-0.015422,0.040060,23477.000000,23.544503,997.132973,26169.000000,5564.000000,0.012345,0.000071,0.010563,0.000064,0,255.906368,7,-0.000365,0.000097,0.007191,0.000075,0,8.326839,5,0.012711,0.000120,12.710897,0.120337,1
23848,5,b5,2.000000,3.000000,W,0.930497,0.999875,1029.000000,0.000000,1.000000,1221.000000,0.000000,0.965163,0.000451,0.013543,0.000405,0,19.423348,7,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-999.000000,-999.000000,-999.000000,-999.000000,0
23848,5,b5,2.000000,3.000000,Em,0.011473,0.037535,985.000000,0.000000,1.000000,1221.000000,0.000000,0.025407,0.000192,0.005533,0.000168,0,8.528977,10,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-999.000000,-999.000000,-999.000000,-999.000000,0
23848,5,b5,2.000000,3.000000,Pmz,-0.044755,0.014057,1020.000000,0.000000,1.000000,1221.000000,0.000000,-0.016266,0.000256,0.007956,0.000239,0,29.920142,6,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-999.000000,-999.000000,-999.000000,-999.000000,0
23848,5,b5,2.000000,3.000000,Pmy,-0.017006,0.050453,946.000000,0.000000,1.000000,1221.000000,0.000000,0.017269,0.000417,0.012172,0.000400,0,20.567852,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-999.000000,-999.000000,-999.000000,-999.000000,0
23849,0,full,-10.000000,20.000000,W,0.910795,1.025869,12187.000000,4.112533,2963.380675,18153.000000,95796.000000,0.967030,0.000282,0.027996,0.000280,0,67.369986,14,0.946995,0.000082,0.019356,0.000080,0,465.536568,9,0.020036,0.000294,20.035760,0.293569,1
23849,0,full,-10.000000,20.000000,Em,-0.007438,0.027751,10289.000000,3.579614,2874.332131,18153.000000,95796.000000,0.009920,0.000111,0.009315,0.000112,0,180.020996,15,0.005904,0.000018,0.003810,0.000016,0,2353.157613,8,0.004016,0.000113,4.015863,0.112875,1
23849,0,full,-10.000000,20.000000,Pmz,-0.045846,0.026792,12408.000000,3.991430,3108.660163,18153.000000,95796.000000,-0.006117,0.000132,0.011891,0.000129,0,958.592234,9,-0.005541,0.000026,0.005841,0.000019,0,5927.431841,6,-0.000576,0.000135,-0.576147,0.134699,1
23849,0,full,-10.000000,20.000000,Pmy,-0.021357,0.043474,15575.000000,5.166610,3014.549390,18153.000000,95796.000000,0.010972,0.000102,0.012108,0.000095,0,221.242372,8,-0.000786,0.000025,0.007318,0.000019,0,68.839672,5,0.011757,0.000105,11.757462,0.104589,1
23849,1,b1,-2.000000,-1.000000,W,0.903116,1.015276,1446.000000,0.556323,2599.210284,2034.000000,13720.000000,0.958845,0.000900,0.029022,0.000925,0,8.370546,13,0.947837,0.000213,0.020590,0.000193,0,160.259776,11,0.011008,0.000925,11.008274,0.924575,1
23849,1,b1,-2.000000,-1.000000,Em,-0.010194,0.019202,1208.000000,0.450615,2680.783316,2034.000000,13720.000000,0.004452,0.000232,0.007083,0.000237,0,23.326920,12,0.006410,0.000040,0.003330,0.000037,0,528.288883,7,-0.001958,0.000235,-1.958169,0.235212,1
23849,1,b1,-2.000000,-1.000000,Pmz,-0.044252,0.030884,1486.000000,0.536009,2772.339505,2034.000000,13720.000000,-0.001411,0.000291,0.009623,0.000288,0,136.631349,9,-0.006214,0.000065,0.005861,0.000050,0,1184.824727,7,0.004803,0.000298,4.802919,0.297804,1
23849,1,b1,-2.000000,-1.000000,Pmy,-0.020129,0.039779,1810.000000,0.665476,2719.858983,2034.000000,13720.000000,0.009453,0.000261,0.010662,0.000226,0,19.587339,7,-0.000176,0.000060,0.006827,0.000047,0,26.957280,5,0.009629,0.000268,9.629357,0.267654,1
23849,2,b2,-1.000000,0.000000,W,0.905565,1.016868,1690.000000,0.641549,2634.247481,2285.000000,13365.000000,0.961498,0.000787,0.028065,0.000825,0,17.825651,13,0.947964,0.000207,0.020005,0.000206,0,164.248470,10,0.013534,0.000814,13.534429,0.813921,1
23849,2,b2,-1.000000,0.000000,Em,-0.007783,0.021573,1467.000000,0.528968,2773.326705,2285.000000,13365.000000,0.006627,0.000224,0.007027,0.000214,0,64.520972,12,0.005940,0.000041,0.003292,0.000032,0,614.062046,8,0.000687,0.000228,0.687041,0.227733,1
23849,2,b2,-1.000000,0.000000,Pmz,-0.046692,0.029186,1774.000000,0.616378,2878.103919,2285.000000,13365.000000,-0.003982,0.000304,0.010074,0.000297,0,209.325618,10,-0.005637,0.000064,0.005636,0.000043,0,1009.770949,6,0.001655,0.000311,1.654846,0.310791,1
23849,2,b2,-1.000000,0.000000,Pmy,-0.019601,0.041525,2058.000000,0.730242,2818.243158,2285.000000,13365.000000,0.010449,0.000257,0.011070,0.000241,0,41.958622,7,-0.000908,0.000062,0.007092,0.000047,0,5.584920,5,0.011357,0.000264,11.357053,0.264421,1
23849,3,b3,0.000000,1.000000,W,0.908309,1.017806,1834.000000,0.671014,2733.176422,2391.000000,11973.000000,0.963229,0.000727,0.027469,0.000714,0,17.465886,13,0.947278,0.000195,0.018352,0.000180,0,55.181235,9,0.015951,0.000753,15.951422,0.753124,1
23849,3,b3,0.000000,1.000000,Em,-0.006110,0.023956,1598.000000,0.575683,2775.834645,2391.000000,11973.000000,0.008205,0.000204,0.006766,0.000190,0,62.935393,12,0.005612,0.000046,0.003609,0.000038,0,515.201102,8,0.002592,0.000209,2.592187,0.208763,1
23849,3,b3,0.000000,1.000000,Pmz,-0.043918,0.025633,1939.000000,0.655854,2956.450752,2391.000000,11973.000000,-0.004901,0.000287,0.009800,0.000270,0,174.892121,8,-0.005086,0.000062,0.005419,0.000042,0,926.915235,6,0.000185,0.000294,0.184641,0.293566,1
23849,3,b3,0.000000,1.000000,Pmy,-0.017945,0.040030,2175.000000,0.730147,2978.851968,2391.000000,11973.000000,0.011112,0.000249,0.011103,0.000219,0,27.669458,7,-0.001634,0.000067,0.007213,0.000052,0,11.494704,5,0.012746,0.000258,12.746037,0.258205,1
23849,4,b4,1.000000,2.000000,W,0.915634,1.023829,1965.000000,0.631506,3111.608960,2382.000000,9683.000000,0.968367,0.000665,0.026332,0.000674,0,25.067393,13,0.946583,0.000202,0.017556,0.000192,0,96.528490,9,0.021783,0.000694,21.783481,0.694471,1
23849,4,b4,1.000000,2.000000,Em,-0.003959,0.026863,1700.000000,0.569362,2985.800238,2382.000000,9683.000000,0.010815,0.000212,0.006921,0.000204,0,70.299791,12,0.005491,0.000052,0.003980,0.000045,0,333.002317,8,0.005324,0.000218,5.324128,0.217922,1
23849,4,b4,1.000000,2.000000,Pmz,-0.043842,0.024276,2026.000000,0.627738,3227.460074,2382.000000,9683.000000,-0.006331,0.000282,0.009687,0.000235,0,182.376261,8,-0.004902,0.000067,0.005473,0.000046,0,730.172635,6,-0.001429,0.000290,-1.429039,0.289752,1
23849,4,b4,1.000000,2.000000,Pmy,-0.016493,0.041816,2137.000000,0.666725,3205.221896,2382.000000,9683.000000,0.012911,0.000251,0.011124,0.000230,0,40.741562,7,-0.001546,0.000076,0.007359,0.000057,0,5.338315,5,0.014457,0.000263,14.457209,0.262513,1
23849,5,b5,2.000000,3.000000,W,0.917681,1.024290,1815.000000,0.481775,3767.315644,2075.000000,6306.000000,0.970983,0.000610,0.024129,0.000610,0,24.460193,13,0.945484,0.000234,0.016463,0.000207,0,49.676082,8,0.025499,0.000654,25.498736,0.653608,1
23849,5,b5,2.000000,3.000000,Em,-0.000972,0.031894,1570.000000,0.445126,3527.094428,2075.000000,6306.000000,0.014508,0.000233,0.007918,0.000255,0,39.379226,13,0.005563,0.000063,0.004180,0.000058,0,140.555987,8,0.008944,0.000241,8.944311,0.241246,1
23849,5,b5,2.000000,3.000000,Pmz,-0.042205,0.018361,1831.000000,0.484698,3777.607702,2075.000000,6306.000000,-0.008830,0.000260,0.008964,0.000201,0,124.971925,7,-0.004993,0.000078,0.005381,0.000055,0,310.875087,5,-0.003837,0.000271,-3.836733,0.271010,1
23849,5,b5,2.000000,3.000000,Pmy,-0.015758,0.042996,1847.000000,0.491426,3758.447601,2075.000000,6306.000000,0.013836,0.000272,0.011173,0.000258,0,27.438203,7,-0.001082,0.000098,0.007671,0.000075,0,5.261885,5,0.014918,0.000289,14.917846,0.288928,1
23850,0,full,-10.000000,20.000000,W,0.910548,1.026237,14089.000000,4.112533,3425.869396,20932.000000,95796.000000,0.966899,0.000262,0.027958,0.000267,0,122.745086,14,0.946995,0.000082,0.019356,0.000080,0,465.536568,9,0.019904,0.000275,19.904453,0.274972,1
23850,0,full,-10.000000,20.000000,Em,-0.007174,0.026746,11981.000000,3.579614,3347.008772,20932.000000,95796.000000,0.009819,0.000106,0.009018,0.000105,0,205.707763,14,0.005904,0.000018,0.003810,0.000016,0,2353.157613,8,0.003914,0.000108,3.914344,0.107584,1
23850,0,full,-10.000000,20.000000,Pmz,-0.045019,0.026252,14449.000000,3.991430,3620.005697,20932.000000,95796.000000,-0.006311,0.000119,0.011885,0.000117,0,1024.226244,9,-0.005541,0.000026,0.005841,0.000019,0,5927.431841,6,-0.000770,0.000121,-0.770139,0.121492,1
23850,0,full,-10.000000,20.000000,Pmy,-0.021263,0.043691,17985.000000,5.166610,3481.006150,20932.000000,95796.000000,0.011010,0.000095,0.012196,0.000087,0,191.080041,8,-0.000786,0.000025,0.007318,0.000019,0,68.839672,5,0.011795,0.000098,11.795389,0.098088,1
23850,1,b1,-2.000000,-1.000000,W,0.902120,1.024214,1886.000000,0.563852,3344.847663,2574.000000,13720.000000,0.959524,0.000736,0.028641,0.000750,0,48.341593,15,0.947837,0.000213,0.020590,0.000193,0,160.259776,11,0.011687,0.000767,11.687039,0.766523,1
23850,1,b1,-2.000000,-1.000000,Em,-0.010160,0.020138,1590.000000,0.458252,3469.709042,2574.000000,13720.000000,0.004639,0.000203,0.007061,0.000205,0,26.207422,12,0.006410,0.000040,0.003330,0.000037,0,528.288883,7,-0.001771,0.000207,-1.770837,0.206579,1
23850,1,b1,-2.000000,-1.000000,Pmz,-0.042058,0.029623,1926.000000,0.536009,3593.220651,2574.000000,13720.000000,-0.001817,0.000281,0.010435,0.000278,0,161.150550,9,-0.006214,0.000065,0.005861,0.000050,0,1184.824727,7,0.004397,0.000288,4.397174,0.288469,1
23850,1,b1,-2.000000,-1.000000,Pmy,-0.020696,0.040644,2301.000000,0.665476,3457.677083,2574.000000,13720.000000,0.010016,0.000239,0.010998,0.000203,0,12.372837,7,-0.000176,0.000060,0.006827,0.000047,0,26.957280,5,0.010192,0.000246,10.191949,0.246136,1
23850,2,b2,-1.000000,0.000000,W,0.902117,1.017614,1974.000000,0.641549,3076.925756,2634.000000,13365.000000,0.959670,0.000766,0.029406,0.000840,0,42.256146,14,0.947964,0.000207,0.020005,0.000206,0,164.248470,10,0.011706,0.000793,11.705642,0.793173,1
23850,2,b2,-1.000000,0.000000,Em,-0.007678,0.023185,1722.000000,0.536362,3210.517420,2634.000000,13365.000000,0.007134,0.000205,0.007091,0.000187,0,72.200535,13,0.005940,0.000041,0.003292,0.000032,0,614.062046,8,0.001194,0.000209,1.193970,0.208805,1
23850,2,b2,-1.000000,0.000000,Pmz,-0.042107,0.025522,2085.000000,0.616378,3382.664415,2634.000000,13365.000000,-0.004777,0.000289,0.009965,0.000264,0,182.068398,8,-0.005637,0.000064,0.005636,0.000043,0,1009.770949,6,0.000860,0.000296,0.860397,0.296340,1
23850,2,b2,-1.000000,0.000000,Pmy,-0.018561,0.039594,2385.000000,0.730242,3266.039811,2634.000000,13365.000000,0.010862,0.000244,0.011384,0.000222,0,22.662106,7,-0.000908,0.000062,0.007092,0.000047,0,5.584920,5,0.011770,0.000252,11.770204,0.252130,1
23850,3,b3,0.000000,1.000000,W,0.911429,1.022255,2189.000000,0.677323,3231.838309,2732.000000,11973.000000,0.964970,0.000644,0.026220,0.000621,0,30.095959,13,0.947278,0.000195,0.018352,0.000180,0,55.181235,9,0.017692,0.000673,17.692080,0.672910,1
23850,3,b3,0.000000,1.000000,Em,-0.005542,0.023872,1856.000000,0.575502,3225.010826,2732.000000,11973.000000,0.008633,0.000207,0.007079,0.000205,0,96.013314,12,0.005612,0.000046,0.003609,0.000038,0,515.201102,8,0.003021,0.000213,3.020952,0.212530,1
23850,3,b3,0.000000,1.000000,Pmz,-0.044269,0.026240,2274.000000,0.655854,3467.235178,2732.000000,11973.000000,-0.005437,0.000282,0.010446,0.000252,0,156.957484,8,-0.005086,0.000062,0.005419,0.000042,0,926.915235,6,-0.000351,0.000289,-0.351134,0.288570,1
23850,3,b3,0.000000,1.000000,Pmy,-0.017378,0.040511,2467.000000,0.730147,3378.771404,2732.000000,11973.000000,0.011555,0.000231,0.011079,0.000205,0,20.167128,7,-0.001634,0.000067,0.007213,0.000052,0,11.494704,5,0.013189,0.000240,13.189155,0.240207,1
23850,4,b4,1.000000,2.000000,W,0.915879,1.021839,2257.000000,0.631506,3573.995635,2720.000000,9683.000000,0.967116,0.000529,0.022915,0.000496,0,19.385551,12,0.946583,0.000202,0.017556,0.000192,0,96.528490,9,0.020533,0.000566,20.532971,0.565792,1
23850,4,b4,1.000000,2.000000,Em,-0.003850,0.027193,2004.000000,0.569362,3519.731575,2720.000000,9683.000000,0.010827,0.000194,0.007150,0.000182,0,91.681344,13,0.005491,0.000052,0.003980,0.000045,0,333.002317,8,0.005336,0.000201,5.336253,0.200715,1
23850,4,b4,1.000000,2.000000,Pmz,-0.040718,0.022567,2301.000000,0.618127,3722.537584,2720.000000,9683.000000,-0.006077,0.000243,0.009351,0.000228,0,201.465032,8,-0.004902,0.000067,0.005473,0.000046,0,730.172635,6,-0.001175,0.000252,-1.175393,0.252154,1
23850,4,b4,1.000000,2.000000,Pmy,-0.016916,0.042013,2445.000000,0.666725,3667.181813,2720.000000,9683.000000,0.012620,0.000233,0.011083,0.000214,0,26.898383,7,-0.001546,0.000076,0.007359,0.000057,0,5.338315,5,0.014166,0.000245,14.165843,0.245285,1
23850,5,b5,2.000000,3.000000,W,0.919344,1.026348,2029.000000,0.481775,4211.506029,2338.000000,6306.000000,0.972065,0.000599,0.024220,0.000599,0,19.424368,12,0.945484,0.000234,0.016463,0.000207,0,49.676082,8,0.026581,0.000643,26.581199,0.643187,1
23850,5,b5,2.000000,3.000000,Em,-0.000780,0.029980,1688.000000,0.441887,3819.980353,2338.000000,6306.000000,0.014558,0.000225,0.007694,0.000225,0,32.272089,12,0.005563,0.000063,0.004180,0.000058,0,140.555987,8,0.008995,0.000233,8.994545,0.233208,1
23850,5,b5,2.000000,3.000000,Pmz,-0.047080,0.021750,2023.000000,0.484698,4173.730410,2338.000000,6306.000000,-0.009341,0.000271,0.009574,0.000252,0,191.091540,9,-0.004993,0.000078,0.005381,0.000055,0,310.875087,5,-0.004347,0.000282,-4.347343,0.281648,1
23850,5,b5,2.000000,3.000000,Pmy,-0.015237,0.044032,2068.000000,0.491426,4208.158982,2338.000000,6306.000000,0.014354,0.000263,0.011379,0.000233,0,20.099588,7,-0.001082,0.000098,0.007671,0.000075,0,5.261885,5,0.015437,0.000280,15.436616,0.280408,1
23851,0,full,-10.000000,20.000000,W,0.910504,1.025796,15581.000000,4.112533,3788.662862,23060.000000,95796.000000,0.966817,0.000246,0.027605,0.000241,0,107.939864,14,0.946995,0.000082,0.019356,0.000080,0,465.536568,9,0.019822,0.000259,19.822494,0.259060,1
23851,0,full,-10.000000,20.000000,Em,-0.007153,0.026612,13248.000000,3.579614,3700.957534,23060.000000,95796.000000,0.009790,0.000102,0.008975,0.000098,0,300.623863,14,0.005904,0.000018,0.003810,0.000016,0,2353.157613,8,0.003885,0.000104,3.885219,0.103678,1
23851,0,full,-10.000000,20.000000,Pmz,-0.045227,0.026111,15984.000000,3.991430,4004.579630,23060.000000,95796.000000,-0.006420,0.000115,0.011984,0.000111,0,1129.753343,9,-0.005541,0.000026,0.005841,0.000019,0,5927.431841,6,-0.000879,0.000118,-0.879216,0.117674,1
23851,0,full,-10.000000,20.000000,Pmy,-0.021576,0.043570,19905.000000,5.166610,3852.623154,23060.000000,95796.000000,0.010984,0.000089,0.012053,0.000084,0,291.877313,8,-0.000786,0.000025,0.007318,0.000019,0,68.839672,5,0.011769,0.000092,11.769291,0.092495,1
23851,1,b1,-2.000000,-1.000000,W,0.902270,1.016200,2004.000000,0.556323,3602.225040,2828.000000,13720.000000,0.958602,0.000712,0.027161,0.000671,0,34.037239,13,0.947837,0.000213,0.020590,0.000193,0,160.259776,11,0.010765,0.000743,10.765302,0.743297,1
23851,1,b1,-2.000000,-1.000000,Em,-0.010157,0.020238,1714.000000,0.458252,3740.302703,2828.000000,13720.000000,0.004616,0.000178,0.006504,0.000182,0,49.414458,12,0.006410,0.000040,0.003330,0.000037,0,528.288883,7,-0.001794,0.000182,-1.793827,0.181986,1
23851,1,b1,-2.000000,-1.000000,Pmz,-0.043880,0.030166,2111.000000,0.536009,3938.363860,2828.000000,13720.000000,-0.002321,0.000306,0.010803,0.000295,0,197.289462,9,-0.006214,0.000065,0.005861,0.000050,0,1184.824727,7,0.003893,0.000313,3.893494,0.312850,1
23851,1,b1,-2.000000,-1.000000,Pmy,-0.020710,0.039877,2516.000000,0.665476,3780.754255,2828.000000,13720.000000,0.009649,0.000221,0.010664,0.000203,0,34.109157,7,-0.000176,0.000060,0.006827,0.000047,0,26.957280,5,0.009825,0.000229,9.825287,0.229080,1
23851,2,b2,-1.000000,0.000000,W,0.902639,1.019151,2212.000000,0.641549,3447.902621,2990.000000,13365.000000,0.959364,0.000668,0.027777,0.000656,0,36.746266,14,0.947964,0.000207,0.020005,0.000206,0,164.248470,10,0.011400,0.000700,11.400493,0.699839,1
23851,2,b2,-1.000000,0.000000,Em,-0.007748,0.022351,1953.000000,0.536362,3641.196587,2990.000000,13365.000000,0.006613,0.000189,0.006747,0.000180,0,90.870219,12,0.005940,0.000041,0.003292,0.000032,0,614.062046,8,0.000673,0.000193,0.672687,0.193418,1
23851,2,b2,-1.000000,0.000000,Pmz,-0.044876,0.026876,2348.000000,0.616378,3809.350621,2990.000000,13365.000000,-0.005024,0.000304,0.010741,0.000298,0,217.408923,8,-0.005637,0.000064,0.005636,0.000043,0,1009.770949,6,0.000614,0.000311,0.613643,0.311091,1
23851,2,b2,-1.000000,0.000000,Pmy,-0.018722,0.040259,2702.000000,0.730242,3700.142377,2990.000000,13365.000000,0.010787,0.000222,0.011129,0.000192,0,12.309142,7,-0.000908,0.000062,0.007092,0.000047,0,5.584920,5,0.011695,0.000231,11.694560,0.230894,1
23851,3,b3,0.000000,1.000000,W,0.910189,1.019847,2369.000000,0.671014,3530.477068,3051.000000,11973.000000,0.964437,0.000584,0.025307,0.000560,0,44.414760,13,0.947278,0.000195,0.018352,0.000180,0,55.181235,9,0.017159,0.000616,17.159319,0.616048,1
23851,3,b3,0.000000,1.000000,Em,-0.005821,0.023569,2077.000000,0.575502,3609.023430,3051.000000,11973.000000,0.008344,0.000182,0.006913,0.000177,0,81.232314,12,0.005612,0.000046,0.003609,0.000038,0,515.201102,8,0.002732,0.000188,2.731501,0.187594,1
23851,3,b3,0.000000,1.000000,Pmz,-0.044332,0.025659,2535.000000,0.655854,3865.189611,3051.000000,11973.000000,-0.005427,0.000279,0.010468,0.000261,0,228.774996,8,-0.005086,0.000062,0.005419,0.000042,0,926.915235,6,-0.000341,0.000286,-0.341220,0.285969,1
23851,3,b3,0.000000,1.000000,Pmy,-0.018550,0.041605,2775.000000,0.737569,3762.357349,3051.000000,11973.000000,0.011554,0.000220,0.011063,0.000205,0,43.943005,7,-0.001634,0.000067,0.007213,0.000052,0,11.494704,5,0.013188,0.000230,13.187641,0.229959,1
23851,4,b4,1.000000,2.000000,W,0.914427,1.019849,2469.000000,0.638694,3865.699518,2992.000000,9683.000000,0.967369,0.000552,0.024468,0.000542,0,22.706018,12,0.946583,0.000202,0.017556,0.000192,0,96.528490,9,0.020786,0.000587,20.785981,0.587306,1
23851,4,b4,1.000000,2.000000,Em,-0.003269,0.025260,2114.000000,0.563136,3753.976209,2992.000000,9683.000000,0.010901,0.000188,0.007151,0.000175,0,73.064399,12,0.005491,0.000052,0.003980,0.000045,0,333.002317,8,0.005410,0.000195,5.410106,0.195045,1
23851,4,b4,1.000000,2.000000,Pmz,-0.042903,0.023320,2533.000000,0.627738,4035.121603,2992.000000,9683.000000,-0.006351,0.000248,0.009403,0.000224,0,235.976748,8,-0.004902,0.000067,0.005473,0.000046,0,730.172635,6,-0.001449,0.000257,-1.449176,0.257063,1
23851,4,b4,1.000000,2.000000,Pmy,-0.017070,0.041636,2696.000000,0.666725,4043.649149,2992.000000,9683.000000,0.012464,0.000218,0.010950,0.000204,0,42.875134,7,-0.001546,0.000076,0.007359,0.000057,0,5.338315,5,0.014010,0.000231,14.010208,0.230807,1
23851,5,b5,2.000000,3.000000,W,0.919279,1.024077,2175.000000,0.481775,4514.551805,2502.000000,6306.000000,0.971530,0.000566,0.023865,0.000568,0,22.016004,12,0.945484,0.000234,0.016463,0.000207,0,49.676082,8,0.026046,0.000612,26.046179,0.612234,1
23851,5,b5,2.000000,3.000000,Em,-0.000667,0.031152,1913.000000,0.445126,4297.663466,2502.000000,6306.000000,0.014988,0.000218,0.008020,0.000230,0,53.531609,13,0.005563,0.000063,0.004180,0.000058,0,140.555987,8,0.009425,0.000227,9.424746,0.226841,1
23851,5,b5,2.000000,3.000000,Pmz,-0.045062,0.020309,2222.000000,0.484698,4584.295092,2502.000000,6306.000000,-0.009127,0.000241,0.009471,0.000209,0,175.537609,8,-0.004993,0.000078,0.005381,0.000055,0,310.875087,5,-0.004133,0.000253,-4.133442,0.253408,1
