run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24861,positron,LH2,PI-SIDIS,49.327,73.394,0.9972,1.0,1.03547,-1.0,1.0,ps6,1.0,0.226602,0.105608
24862,positron,LH2,PI-SIDIS,47.803,72.207,0.9975,1.0,1.034577,-1.0,1.0,ps6,1.0,0.417357,0.108263
24863,positron,LH2,PI-SIDIS,43.908,69.693,0.9973,1.0,1.031821,-1.0,1.0,ps6,1.0,0.431805,0.119485
24864,positron,LH2,PI-SIDIS,49.348,96.921,0.9963,1.0,1.03538,-1.0,1.0,ps6,1.0,0.541909,0.104565
24707,dummy,Dummy,PI-SIDIS,37.252,70.097,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,9.10039,0.410916
24708,dummy,Dummy,PI-SIDIS,41.086,70.886,0.9992,1.0,1.0,-1.0,1.0,ps6,1.0,9.53043,0.417129
24709,dummy,Dummy,PI-SIDIS,40.238,72.972,0.9995,1.0,1.0,-1.0,1.0,ps6,1.0,9.76406,0.41477
24710,dummy,Dummy,PI-SIDIS,21.011,37.685,0.9994,1.0,1.0,-1.0,1.0,ps6,1.0,9.95717,0.555694
24730,dummy,Dummy,PI-SIDIS,39.044,65.479,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,8.75507,0.417566
24731,dummy,Dummy,PI-SIDIS,39.306,71.74,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,9.56023,0.412761
24732,dummy,Dummy,PI-SIDIS,38.976,66.599,0.9995,1.0,1.0,-1.0,1.0,ps6,1.0,8.8808,0.417367
24733,dummy,Dummy,PI-SIDIS,20.011,34.76,0.9993,1.0,1.0,-1.0,1.0,ps6,1.0,9.42266,0.559375
