category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24721,37.272,179.775,5.95129,0.0144946,2.60577,0.0862615,2.48696,0.0823284,2.59417,0.0858775,2.59417,0.0858775,2.60577,0.0862615,74.254,1,0.9996,0.958673,0.995549,50,653.299,619.813,526.746,428.816,1.0268,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24721_-1.root",OK,1,""
signal,24722,37.647,169.837,5.84699,0.0146267,2.48416,0.0855223,2.36866,0.0815458,2.47289,0.0851342,2.47289,0.0851342,2.48416,0.0855223,73.669,1,0.9998,0.95785,0.995462,50,659.71,625.885,532.013,433.015,1.02723,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24722_-1.root",OK,1,""
signal,24723,36.1,156.938,5.63437,0.0153989,2.41667,0.0867632,2.31207,0.0830079,2.40655,0.0864,2.40655,0.0864,2.41667,0.0867632,69.659,1,0.9996,0.96074,0.995814,50,633.101,600.806,510.585,415.556,1.02584,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24723_-1.root",OK,1,""
signal,24724,18.767,88.7625,3.93893,0.0286566,2.54363,0.112876,2.44878,0.108667,2.5406,0.112742,2.5406,0.112742,2.54363,0.112876,36.751,1,0.9998,0.963861,0.998807,50,335.37,318.666,270.778,218.667,1.01368,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24724_-1.root",OK,1,""
signal,24725,18.584,97.9125,4.11971,0.0271349,2.65684,0.111788,2.55858,0.107653,2.65374,0.111657,2.65374,0.111657,2.65684,0.111788,38.795,1,0.9998,0.964143,0.99883,50,332.111,315.498,268.149,216.428,1.01356,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24725_-1.root",OK,1,""
signal,24726,18.899,73.425,3.60117,0.0325626,2.39091,0.117264,2.30213,0.112909,2.38802,0.117122,2.38802,0.117122,2.39091,0.117264,32.334,1,1,0.964034,0.99879,50,337.845,320.928,272.742,220.063,1.01378,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24726_-1.root",OK,1,""
signal,24727,18.687,65.4375,3.39059,0.0385095,2.51997,0.13057,2.43115,0.125968,2.51699,0.130415,2.51699,0.130415,2.51997,0.13057,27.297,1,0.9995,0.965896,0.998817,50,334.08,317.452,269.673,217.589,1.01364,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24727_-1.root",OK,1,""
signal,24728,18.212,80.9625,3.76142,0.0319486,2.58664,0.120172,2.48757,0.11557,2.58373,0.120037,2.58373,0.120037,2.58664,0.120172,32.986,1,0.9998,0.962786,0.998875,50,325.798,309.492,262.96,212.006,1.01329,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24728_-1.root",OK,1,""
signal,24729,18.094,84.4125,3.8038,0.032478,2.74155,0.12354,2.64042,0.118983,2.73851,0.123403,2.73851,0.123403,2.74155,0.12354,32.411,1,0.9994,0.964183,0.99889,50,323.753,307.382,261.274,210.539,1.01321,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24729_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,2.53108,0.0160178,64.1243,29,2.21118,0.000184506,30
