run,label,plane,paddle,side,selected_bump,selected_control,accepted_bump,accepted_control,two_sided_bump,two_sided_control,pos_valid_bump,pos_valid_control,neg_valid_bump,neg_valid_control,bump_occupancy,control_occupancy,bump_two_sided_fraction,control_two_sided_fraction,beta_bump_n,beta_bump_mean,beta_bump_sigma,beta_control_n,beta_control_mean,beta_control_sigma,beta_shift,pos_minus_neg_shift,pos_neg_mean_shift,track_along_bump_mean,track_along_control_mean,raw_bump_mean,raw_control_mean,uncorrected_bump_mean,uncorrected_control_mean,time_walk_bump_mean,time_walk_control_mean,tof_bump_mean,tof_control_mean,corrected_bump_mean,corrected_control_mean,side_adc_used_bump,side_adc_used_control,raw_adc_bump_n,raw_adc_control_n,raw_tdc_bump_n,raw_tdc_control_n,uncorrected_bump_n,uncorrected_control_n,time_walk_bump_n,time_walk_control_n,tof_bump_n,tof_control_n,corrected_bump_n,corrected_control_n,raw_adc_amp_bump_mean,raw_adc_amp_control_mean,adc_amp_bump_mean,adc_amp_control_mean,adc_int_bump_mean,adc_int_control_mean,score,candidate_stage
28425,baseline,1y,9,pos,12811,23918,61,112,24,43,49,96,36,59,0.004761533058,0.004682665775,0.393442623,0.3839285714,61,0.9981150359,0.1966118049,112,0.9936453139,0.1394758676,0.004469721976,0,-3.104704348,16.6962058,16.47291535,5446.46,5491.463918,70.22551224,70.79434437,71.19774646,72.1092069,63.10820021,66.21290456,69.98011116,70.93867271,51,104,51,104,50,97,49,96,49,96,24,43,49,96,617.0196078,493.1923077,89.67620251,58.90890268,39.25206801,25.70504995,0.2849169277,tof
28425,baseline,1y,9,neg,12811,23918,61,112,24,43,49,96,36,59,0.004761533058,0.004682665775,0.393442623,0.3839285714,61,0.9981150359,0.1966118049,112,0.9936453139,0.1394758676,0.004469721976,0,-3.104704348,16.6962058,16.47291535,5384.973684,5504.546875,69.55290944,72.80470237,69.22060234,72.46972815,63.10820021,66.21290456,67.8621342,71.03007334,41,73,42,73,38,64,36,59,36,59,24,43,36,59,506.1428571,529.8356164,61.09321408,65.69055009,19.57352801,20.87890625,0.2849169277,tof
28425,baseline,1y,10,pos,12811,23918,27,68,13,31,14,43,26,56,0.002107563812,0.002843047078,0.4814814815,0.4558823529,27,0.982967457,0.203615455,68,0.9895056714,0.1775649969,-0.006538214405,0,-1.994506941,16.00513703,16.1013967,5494.714286,5456.177778,70.23149143,73.90136605,69.40623995,72.87930846,65.49335023,67.48785717,69.77491762,73.54275332,15,48,15,48,14,45,14,43,14,43,13,31,14,43,856.3333333,656.5208333,155.4321289,111.8214925,49.56217448,34.47224935,0.2478386178,uncorrected
28425,baseline,1y,10,neg,12811,23918,27,68,13,31,14,43,26,56,0.002107563812,0.002843047078,0.4814814815,0.4558823529,27,0.982967457,0.203615455,68,0.9895056714,0.1775649969,-0.006538214405,0,-1.994506941,16.00513703,16.1013967,5343.846154,5514.448276,72.70411385,75.81903857,72.47268046,75.57620572,65.49335023,67.48785717,71.19821172,73.99082485,27,59,27,59,26,58,26,56,26,56,13,31,26,56,661.8148148,573.3050847,99.22281901,53.18851794,31.216182,16.9778701,0.2478386178,uncorrected
28425,baseline,2x,1,pos,12811,23918,43,88,13,41,22,61,34,68,0.003356490516,0.003679237394,0.3023255814,0.4659090909,43,1.012933517,0.1650844151,88,0.9610761907,0.2131070349,0.05185732648,-4.655419976,-1.517852807,-0.4258622131,0.3855785631,5398.652174,5580.890625,73.24943909,76.06913508,72.5565077,75.28202513,63.03775229,66.53517231,73.99863296,76.82117534,29,70,29,70,23,64,22,61,22,61,12,41,22,61,756.7241379,546.9714286,98.43918373,78.59061105,50.96174569,27.76269531,0.4172326567,raw
28425,baseline,2x,1,neg,12811,23918,43,88,13,41,22,61,34,68,0.003356490516,0.003679237394,0.3023255814,0.4659090909,43,1.012933517,0.1650844151,88,0.9610761907,0.2131070349,0.05185732648,-4.655419976,-1.517852807,-0.4258622131,0.3855785631,5480.685714,5579.144928,72.36310061,75.09048676,71.96071715,74.70457061,63.03775229,66.53517231,75.26177989,76.3517429,38,73,38,73,35,69,33,68,33,68,12,41,34,68,638.7631579,673.9589041,71.61511873,94.4314199,22.24133943,29.63258508,0.4172326567,raw
28425,baseline,2x,2,pos,12811,23918,48,88,19,37,31,74,36,51,0.003746780111,0.003679237394,0.3958333333,0.4204545455,48,0.9858662798,0.2134511233,88,0.9800124941,0.1890836211,0.005853785674,0,-2.360400549,2.495720953,0.6406909512,5358.625,5598.756757,75.38721935,75.28398243,74.38102655,74.15295141,63.51453322,65.87493377,75.61272786,75.1734626,34,76,34,76,32,74,31,74,31,74,19,37,31,74,635.3823529,494.5263158,99.56629136,65.18715306,35.23035386,23.21379009,0.4468334508,corrected
28425,baseline,2x,2,neg,12811,23918,48,88,19,37,31,74,36,51,0.003746780111,0.003679237394,0.3958333333,0.4204545455,48,0.9858662798,0.2134511233,88,0.9800124941,0.1890836211,0.005853785674,0,-2.360400549,2.495720953,0.6406909512,5210.583333,5553.980769,72.64276333,75.81479843,71.48064323,74.80377143,63.51453322,65.87493377,72.68143005,76.31229852,39,62,39,62,36,52,36,51,36,51,19,37,36,51,435.2564103,451.0483871,51.43855168,54.31932019,17.96674679,19.92455267,0.4468334508,corrected
28425,baseline,2x,3,pos,12811,23918,46,141,17,62,33,112,30,91,0.003590664273,0.005895141734,0.3695652174,0.4397163121,46,1.003440126,0.1591459959,141,1.008170733,0.09421761912,-0.00473060632,0,-4.760602921,2.594130839,0.9044213025,5382.882353,5486.54386,73.07631455,75.14152232,71.63162626,74.01784613,63.44587935,68.20648227,73.57098003,75.86936476,36,116,36,116,34,114,33,112,33,112,17,62,33,112,448.9444444,597.0603448,54.76209852,91.07708109,18.42881944,31.20706492,0.3782051881,corrected
28425,baseline,2x,3,neg,12811,23918,46,141,17,62,33,112,30,91,0.003590664273,0.005895141734,0.3695652174,0.4397163121,46,1.003440126,0.1591459959,141,1.008170733,0.09421761912,-0.00473060632,0,-4.760602921,2.594130839,0.9044213025,5564,5538.010526,72.7567,75.7594767,71.54292305,74.7547401,63.44587935,68.20648227,74.47901819,77.80995463,32,104,32,105,30,95,30,91,30,91,17,62,30,91,442.59375,514.3619048,44.57092285,62.19599797,16.55944824,21.86814528,0.3782051881,corrected
28425,baseline,2x,4,pos,12811,23918,42,108,20,46,34,84,28,70,0.003278432597,0.004515427711,0.4761904762,0.4259259259,42,0.9982557159,0.1635588788,108,1.001291128,0.1040923679,-0.00303541157,7.242847662,-5.531942004,1.288297396,1.760649301,5537.088235,5434.505882,74.74436824,75.87019381,73.92326124,75.06861984,66.75773219,67.4212934,75.39861974,76.78225116,38,88,38,88,34,85,34,84,34,84,19,46,34,84,601.6052632,505.7045455,101.2990851,75.75850053,39.99794408,27.0283647,0.334737867,corrected
28425,baseline,2x,4,neg,12811,23918,42,108,20,46,34,84,28,70,0.003278432597,0.004515427711,0.4761904762,0.4259259259,42,0.9982557159,0.1635588788,108,1.001291128,0.1040923679,-0.00303541157,7.242847662,-5.531942004,1.288297396,1.760649301,5536.862069,5548.013889,74.66287852,77.141634,73.33630913,75.63096232,66.75773219,67.4212934,69.16793349,77.18182153,33,79,33,79,29,72,27,70,27,70,19,46,28,70,506.6363636,412.7721519,67.8951379,44.96359523,25.39905895,16.05604727,0.334737867,corrected
28425,baseline,2x,5,pos,12811,23918,58,155,35,79,42,119,51,115,0.004527359301,0.006480474956,0.6034482759,0.5096774194,58,1.012281578,0.1455821342,155,1.012871876,0.04090501257,-0.0005902975898,0,0.4567107504,0.3013879462,0.76764271,5569.952381,5540.428571,74.62386619,75.94583244,73.66415024,74.85055424,66.42583247,65.96912172,75.19848657,76.36674492,46,129,46,129,42,119,42,119,42,119,35,79,42,119,514.6086957,519.8527132,67.50488281,68.44595976,25.35623302,25.3649997,0.2092189734,uncorrected
28425,baseline,2x,5,neg,12811,23918,58,155,35,79,42,119,51,115,0.004527359301,0.006480474956,0.6034482759,0.5096774194,58,1.012281578,0.1455821342,155,1.012871876,0.04090501257,-0.0005902975898,0,0.4567107504,0.3013879462,0.76764271,5593.823529,5546.91453,76.42373725,75.86823252,75.08152099,74.58433237,66.42583247,65.96912172,76.42232242,75.91430657,53,128,53,129,51,117,51,115,51,115,35,79,51,115,458.5660377,499.7751938,54.12897074,64.4865036,19.9302587,23.43391418,0.2092189734,uncorrected
28425,baseline,2x,6,pos,12811,23918,87,168,46,94,62,126,71,136,0.006791038951,0.007023998662,0.5287356322,0.5595238095,87,1.017081316,0.1233188619,168,1.005758598,0.1221922222,0.0113227189,0,0.1453845368,0.4750936419,0.8661191447,5478.390625,5590.97619,73.64351581,74.18982175,72.56587518,72.94872176,64.6139898,64.46860526,74.31552803,74.28506029,70,135,70,135,64,126,62,126,62,126,46,94,62,126,528.2714286,461.3481481,70.31424386,54.00481047,25.36369978,19.77712674,0.2123042135,raw
28425,baseline,2x,6,neg,12811,23918,87,168,46,94,62,126,71,136,0.006791038951,0.007023998662,0.5287356322,0.5595238095,87,1.017081316,0.1233188619,168,1.005758598,0.1221922222,0.0113227189,0,0.1453845368,0.4750936419,0.8661191447,5534.25,5560.374101,75.01663493,74.48370221,73.4394067,73.12651617,64.6139898,64.46860526,74.72053499,74.77636368,76,148,77,148,72,139,71,136,71,136,46,94,71,136,506.6103896,512.2162162,49.16863692,62.2150318,17.24198191,24.21403215,0.2123042135,raw
28425,baseline,2x,7,pos,12811,23918,101,223,53,140,79,181,75,182,0.007883849817,0.009323522034,0.5247524752,0.6278026906,101,1.00639318,0.1530172922,223,0.9958972256,0.1231382804,0.01049595457,0,-2.845154763,1.011859808,0.5890299927,5581.835443,5584.637363,72.50575089,74.86906961,71.34779403,73.82382416,62.43501318,65.28016794,72.91173682,75.30941876,91,200,91,200,79,182,79,181,79,181,53,140,79,181,471.5824176,507.69,55.7016226,64.43603516,20.22321429,23.41064453,0.4040800406,tof
28425,baseline,2x,7,neg,12811,23918,101,223,53,140,79,181,75,182,0.007883849817,0.009323522034,0.5247524752,0.6278026906,101,1.00639318,0.1530172922,223,0.9958972256,0.1231382804,0.01049595457,0,-2.845154763,1.011859808,0.5890299927,5552.947368,5582.741758,74.5497376,76.04548099,73.18377856,74.71991566,62.43501318,65.28016794,73.18886538,74.80280812,81,196,81,196,76,182,75,182,75,182,53,140,75,182,469.4567901,505.8622449,52.13231216,61.2976697,16.43693335,19.63097397,0.4040800406,tof
28425,baseline,2x,8,pos,12811,23918,129,275,79,188,105,226,103,237,0.01006947155,0.01149761686,0.6124031008,0.6836363636,129,1.020212401,0.1069230813,275,1.011972097,0.03980925032,0.008240304735,0,-0.2523170289,1.467677481,1.457757758,5604.679245,5593.754386,74.01139848,75.12301044,72.73189022,73.98125578,64.76635591,65.01867294,73.80596182,74.97000838,114,244,115,244,106,228,105,226,105,226,79,188,105,226,488.8,496.2172131,66.076446,67.85058194,24.72998904,25.65201556,0.2238408287,time_walk
28425,baseline,2x,8,neg,12811,23918,129,275,79,188,105,226,103,237,0.01006947155,0.01149761686,0.6124031008,0.6836363636,129,1.020212401,0.1069230813,275,1.011972097,0.03980925032,0.008240304735,0,-0.2523170289,1.467677481,1.457757758,5614.281553,5594.341772,75.16311825,75.14380709,73.78181702,73.85897364,64.76635591,65.01867294,74.81395253,74.97903481,109,249,109,249,103,237,103,237,103,237,79,188,103,237,459.3486239,515.6144578,53.69021914,63.87341358,20.41046983,24.06467668,0.2238408287,time_walk
28425,baseline,2x,9,pos,12811,23918,227,1860,149,1732,208,1822,168,1770,0.01771914761,0.07776569947,0.6563876652,0.9311827957,227,1.023062714,0.05870279485,1860,1.00807012,0.03655694717,0.01499259347,0,-0.144620125,1.11824187,0.6953970183,5595.023923,5575.652961,73.29711663,73.2082301,72.18244942,72.60246713,63.98305756,64.12767769,73.63520806,74.17068991,215,1838,215,1838,209,1824,208,1822,208,1822,149,1732,208,1822,548.3069767,627.2181719,77.75935683,96.85947223,27.57630814,34.83793207,0.3584660128,corrected
28425,baseline,2x,9,neg,12811,23918,227,1860,149,1732,208,1822,168,1770,0.01771914761,0.07776569947,0.6563876652,0.9311827957,227,1.023062714,0.05870279485,1860,1.00807012,0.03655694717,0.01499259347,0,-0.144620125,1.11824187,0.6953970183,5607.47619,5594.351914,74.77907583,74.67271195,73.45983977,73.76193651,63.98305756,64.12767769,73.87455441,74.12401284,187,1799,187,1799,168,1776,168,1770,168,1770,149,1732,168,1770,453.5828877,504.2968316,54.27559429,66.60581019,20.86287391,25.94493143,0.3584660128,corrected
28425,baseline,2x,10,pos,12811,23918,1548,7449,1495,7344,1520,7386,1523,7406,0.1208336586,0.3114390835,0.9657622739,0.9859041482,1548,1.024739546,0.05888855982,7449,1.017535326,0.03881492287,0.007204219649,0,-0.4411621444,1.18900801,0.7011326955,5578.596053,5577.424821,72.75445125,73.18862769,72.1062608,72.55908477,63.49249514,63.93365729,73.54432998,73.97285176,1529,7408,1529,7410,1520,7389,1520,7387,1520,7386,1495,7344,1520,7386,587.8868542,576.5402159,89.4626096,86.71726367,33.72960013,32.78511855,0.3150039025,tof
28425,baseline,2x,10,neg,12811,23918,1548,7449,1495,7344,1520,7386,1523,7406,0.1208336586,0.3114390835,0.9657622739,0.9859041482,1548,1.024739546,0.05888855982,7449,1.017535326,0.03881492287,0.007204219649,0,-0.4411621444,1.18900801,0.7011326955,5564.802623,5568.874072,71.89763827,72.30599501,71.19005725,71.64822007,63.49249514,63.93365729,73.50279685,73.98518094,1533,7422,1534,7423,1525,7409,1523,7406,1523,7406,1495,7344,1523,7406,576.1897001,574.3590193,82.58506541,82.14758028,30.63880438,30.41709955,0.3150039025,tof
28425,baseline,2x,11,pos,12811,23918,6823,6443,6776,6340,6810,6411,6789,6372,0.5325891812,0.2693787106,0.9931115345,0.9840136582,6823,1.026327886,0.06629933511,6443,1.015565412,0.04982494096,0.0107624739,0,-1.294232547,1.231107862,0.6142615185,5568.137091,5583.510134,71.57115636,72.94665792,71.01046736,72.35924837,61.54562702,62.83985957,71.51768484,72.82545243,6817,6425,6819,6427,6813,6414,6810,6411,6810,6411,6776,6340,6810,6411,629.6898372,619.6972149,90.60458989,88.03672939,32.68249843,31.82071072,0.6904658767,uncorrected
28425,baseline,2x,11,neg,12811,23918,6823,6443,6776,6340,6810,6411,6789,6372,0.5325891812,0.2693787106,0.9931115345,0.9840136582,6823,1.026327886,0.06629933511,6443,1.015565412,0.04982494096,0.0107624739,0,-1.294232547,1.231107862,0.6142615185,5571.765719,5583.069782,72.01640296,73.27671038,71.18979297,72.4524898,61.54562702,62.83985957,71.51554615,72.81897176,6804,6403,6804,6405,6791,6377,6789,6372,6789,6372,6776,6340,6789,6372,512.2095826,514.4466823,69.25788534,69.73799932,26.03462161,26.24496925,0.6904658767,uncorrected
28425,baseline,2x,12,pos,12811,23918,5625,6946,5552,6813,5599,6899,5578,6860,0.4390757942,0.2904088971,0.9870222222,0.9808522891,5625,1.022583039,0.07438401039,6946,1.008716107,0.04595674251,0.01386693124,0,-2.194387254,1.05033197,1.676441129,5538.212094,5561.435753,69.52214638,71.67540463,69.16827121,71.32343717,61.11326134,63.30764859,71.16900246,73.37763353,5609,6923,5612,6925,5606,6903,5599,6899,5599,6899,5552,6813,5599,6899,648.7507128,654.6151625,108.031356,109.6491425,37.59708692,38.01092641,0.9884784375,tof
28425,baseline,2x,12,neg,12811,23918,5625,6946,5552,6813,5599,6899,5578,6860,0.4390757942,0.2904088971,0.9870222222,0.9808522891,5625,1.022583039,0.07438401039,6946,1.008716107,0.04595674251,0.01386693124,0,-2.194387254,1.05033197,1.676441129,5562.003943,5583.570513,71.19256427,73.4889934,70.46779276,72.73385975,61.11326134,63.30764859,71.15446645,73.36591201,5597,6891,5597,6892,5579,6864,5578,6860,5578,6860,5552,6813,5578,6860,549.2642487,540.0330818,77.99960367,75.65273517,28.44779517,27.60217698,0.9884784375,tof
28425,baseline,2x,13,pos,12811,23918,681,4907,606,4787,633,4832,654,4862,0.05315744282,0.2051592943,0.8898678414,0.9755451396,681,1.028468844,0.07643619096,4907,1.013106101,0.03650760298,0.01536274351,0,-1.292563395,0.1716020899,1.921574849,5564.462145,5569.206533,71.25214973,72.28236587,70.39782395,71.5957103,61.57466192,62.86722532,71.55719362,72.85320278,649,4861,649,4864,634,4837,633,4832,633,4832,606,4787,633,4832,532.6117103,567.7789885,72.89506768,81.79750582,27.44574736,30.76402103,0.6128708747,tof
28425,baseline,2x,13,neg,12811,23918,681,4907,606,4787,633,4832,654,4862,0.05315744282,0.2051592943,0.8898678414,0.9755451396,681,1.028468844,0.07643619096,4907,1.013106101,0.03650760298,0.01536274351,0,-1.292563395,0.1716020899,1.921574849,5572.877863,5590.398026,73.18601575,74.34163623,72.26418416,73.58978321,61.57466192,62.86722532,71.64133902,72.87122176,662,4881,662,4882,655,4864,654,4862,654,4862,606,4787,654,4862,549.1389728,557.2365834,78.47148054,80.62477792,25.06689896,25.77794477,0.6128708747,tof
28425,baseline,2x,14,pos,12811,23918,143,301,75,183,129,283,89,201,0.01116228241,0.01258466427,0.5244755245,0.6079734219,143,1.01577111,0.1005359769,301,1.011387327,0.09275942189,0.004383782862,-0.6248543511,-1.316384154,0.4553310414,1.386091477,5571.44186,5564.982394,72.53772797,74.05906339,71.18027684,72.88299964,63.30509116,64.0359898,71.70625313,74.12484793,137,294,137,294,129,284,128,283,128,283,74,183,129,283,517.4379562,562.0884354,66.51361841,77.51880049,23.43625257,27.57759354,0.3436006148,time_walk
28425,baseline,2x,14,neg,12811,23918,143,301,75,183,129,283,89,201,0.01116228241,0.01258466427,0.5244755245,0.6079734219,143,1.01577111,0.1005359769,301,1.011387327,0.09275942189,0.004383782862,-0.6248543511,-1.316384154,0.4553310414,1.386091477,5499.247191,5545.465347,72.5942991,74.31780239,70.98734444,72.67881249,63.30509116,64.0359898,72.78106583,74.19484518,98,221,98,221,89,202,89,201,89,201,74,183,89,201,387.7755102,381.8687783,37.43012097,33.00013477,20.16457071,17.62463324,0.3436006148,time_walk
28425,baseline,2x,15,pos,12811,23918,157,257,78,129,111,192,124,194,0.01225509328,0.01074504557,0.4968152866,0.5019455253,157,1.020627844,0.1330578938,257,1.006582565,0.09745680154,0.01404527945,-0.5204833821,-1.753873393,0.8536486593,0.8409443094,5588.769912,5589.314721,74.75873,75.74397698,73.44679937,74.38797581,63.4056183,64.77392233,73.77235683,74.93516153,122,207,122,207,113,197,110,192,110,192,77,129,111,192,589.1967213,547.4347826,96.05732902,81.18147551,35.32322618,29.1522777,0.3427068153,tof
28425,baseline,2x,15,neg,12811,23918,157,257,78,129,111,192,124,194,0.01225509328,0.01074504557,0.4968152866,0.5019455253,157,1.020627844,0.1330578938,257,1.006582565,0.09745680154,0.01404527945,-0.5204833821,-1.753873393,0.8536486593,0.8409443094,5582.47619,5579.71,73.9081429,74.74564155,72.44247852,73.29839861,63.4056183,64.77392233,73.50663106,74.58330277,133,212,133,213,126,200,124,194,124,194,77,129,124,194,626.5112782,596.258216,84.00273144,83.56346274,31.02135221,31.04082216,0.3427068153,tof
28425,baseline,2x,16,pos,12811,23918,89,182,49,91,77,135,61,138,0.006947154789,0.007609331884,0.5505617978,0.5,89,1.021454866,0.1292034835,182,0.9895640803,0.1564757392,0.03189078618,0,-0.5271560962,1.281134579,1.348156643,5395.038961,5501.992806,73.17397455,75.15190193,72.1613054,74.23777657,64.63969834,65.16685443,73.52518982,75.58039508,80,156,80,156,77,139,77,135,77,135,49,91,77,135,515.85,539.6666667,70.59402466,71.95966672,25.54718018,28.42942458,0.2946415994,corrected
28425,baseline,2x,16,neg,12811,23918,89,182,49,91,77,135,61,138,0.006947154789,0.007609331884,0.5505617978,0.5,89,1.021454866,0.1292034835,182,0.9895640803,0.1564757392,0.03189078618,0,-0.5271560962,1.281134579,1.348156643,5530.174603,5508.829787,74.43292984,75.09912464,72.89601518,73.63171348,64.63969834,65.16685443,73.73480521,74.58182894,69,154,69,154,63,141,61,138,61,138,49,91,61,138,438.8695652,438.7727273,50.01432999,48.25463233,18.38860111,18.25515549,0.2946415994,corrected
28425,baseline,2y,1,pos,12811,23918,200,328,102,159,177,281,125,206,0.0156115838,0.0137135212,0.51,0.4847560976,200,1.018259161,0.09245959794,328,1.012527602,0.04333427224,0.005731558514,0,-1.723390699,21.29552685,20.79500514,5546.747191,5502.575972,71.79168678,74.16077972,71.53290563,73.88062817,63.32953561,65.0529263,74.38860639,76.51236925,188,299,188,299,178,283,177,281,177,281,102,159,177,281,598.8510638,554.9832776,92.69519562,78.91335376,34.91592732,28.99583899,0.482356359,uncorrected
28425,baseline,2y,1,neg,12811,23918,200,328,102,159,177,281,125,206,0.0156115838,0.0137135212,0.51,0.4847560976,200,1.018259161,0.09245959794,328,1.012527602,0.04333427224,0.005731558514,0,-1.723390699,21.29552685,20.79500514,5483.587302,5527.752381,73.84033536,74.68904058,73.03446283,73.90880476,63.32953561,65.0529263,74.16256582,75.36395893,147,241,147,241,126,210,125,206,125,206,102,159,125,206,513.5238095,484.5311203,58.10588396,57.52018972,24.89241204,21.12335078,0.482356359,uncorrected
28425,baseline,2y,2,pos,12811,23918,220,485,118,246,182,410,156,321,0.01717274217,0.02027761519,0.5363636364,0.5072164948,220,1.012863654,0.1105904094,485,1.010509139,0.07565540265,0.00235451474,-0.3765890787,-0.3853221168,20.91396151,20.92815395,5478.654054,5540.444175,72.52328187,73.37767468,71.87623501,72.67964146,64.50373946,65.06564835,75.05274488,75.68114419,202,440,202,440,185,412,182,410,182,410,118,245,182,410,624.2227723,580.9159091,84.76181786,74.62504994,32.93270904,27.8889937,0.3411404499,uncorrected
28425,baseline,2y,2,neg,12811,23918,220,485,118,246,182,410,156,321,0.01717274217,0.02027761519,0.5363636364,0.5072164948,220,1.012863654,0.1105904094,485,1.010509139,0.07565540265,0.00235451474,-0.3765890787,-0.3853221168,20.91396151,20.92815395,5588.544304,5520.914634,75.81546128,75.6449945,74.81274042,74.65833701,64.50373946,65.06564835,75.0939849,74.82001196,178,363,178,364,158,328,156,320,156,320,118,245,156,321,538.4775281,515.3049451,62.32718136,60.92182927,20.17589098,19.58981685,0.3411404499,uncorrected
28425,baseline,2y,3,pos,12811,23918,355,814,213,562,315,732,253,644,0.02771056124,0.0340329459,0.6,0.6904176904,355,1.023669898,0.05610450005,814,1.007571523,0.0916131347,0.01609837477,0,-0.8178615603,21.36484363,23.30200557,5577.342857,5550.772169,72.79111352,73.46366768,72.02853004,72.84698406,63.03797709,63.85583865,73.37732369,74.52610165,333,758,333,758,315,733,315,732,315,732,213,562,315,732,562.7627628,631.0699208,75.82362636,94.34255635,28.60284112,35.08334922,0.2608845146,time_walk
28425,baseline,2y,3,neg,12811,23918,355,814,213,562,315,732,253,644,0.02771056124,0.0340329459,0.6,0.6904176904,355,1.023669898,0.05610450005,814,1.007571523,0.0916131347,0.01609837477,0,-0.8178615603,21.36484363,23.30200557,5589.584314,5525.918587,75.1592132,76.30187932,73.98928813,75.15097969,63.03797709,63.85583865,73.48927718,74.34674171,282,697,282,698,255,651,253,644,253,644,213,562,253,644,456.6524823,456.2034384,50.35725046,50.08236681,18.20106452,18.44982262,0.2608845146,time_walk
28425,baseline,2y,4,pos,12811,23918,2730,4711,2577,4430,2702,4646,2605,4495,0.2130981188,0.1969646291,0.943956044,0.9403523668,2730,1.00992421,0.06588558317,4711,1.006379929,0.05354764502,0.003544280447,-0.005012263933,-1.405876422,22.02979519,25.78821668,5536.193119,5545.224683,70.95382122,72.08359238,70.5960642,71.77176292,61.55708299,63.00401006,72.31340842,73.70677481,2720,4672,2720,4675,2703,4651,2702,4645,2702,4645,2577,4428,2702,4646,750.5132353,808.8284492,123.2537662,137.4599509,43.76283174,48.57035598,0.6953748698,uncorrected
28425,baseline,2y,4,neg,12811,23918,2730,4711,2577,4430,2702,4646,2605,4495,0.2130981188,0.1969646291,0.943956044,0.9403523668,2730,1.00992421,0.06588558317,4711,1.006379929,0.05354764502,0.003544280447,-0.005012263933,-1.405876422,22.02979519,25.78821668,5581.156202,5593.718535,74.70663842,76.52086931,73.52314951,75.26402849,61.55708299,63.00401006,72.22809985,73.67441671,2660,4577,2662,4581,2612,4505,2605,4494,2605,4494,2577,4428,2605,4495,459.5450789,450.1139489,50.86633209,48.45295282,19.32695019,18.25255908,0.6953748698,uncorrected
28425,baseline,2y,5,pos,12811,23918,8221,15445,7993,14996,8184,15398,8030,15043,0.6417141519,0.6457479722,0.9722661477,0.9709291033,8221,1.031359027,0.06769664373,15445,1.016025629,0.04278395486,0.01533339839,0,-1.467344331,20.44075396,17.81681015,5517.172599,5533.004085,69.73687715,71.40673031,69.49515361,71.11522299,61.85457027,63.3219146,72.45546658,73.90441563,8198,15408,8211,15427,8204,15421,8184,15398,8184,15398,7993,14996,8184,15398,842.9656558,804.5795035,143.4114432,133.6260208,53.06481001,49.69586017,0.8332023196,tof
28425,baseline,2y,5,neg,12811,23918,8221,15445,7993,14996,8184,15398,8030,15043,0.6417141519,0.6457479722,0.9722661477,0.9709291033,8221,1.031359027,0.06769664373,15445,1.016025629,0.04278395486,0.01533339839,0,-1.467344331,20.44075396,17.81681015,5549.920647,5563.728275,73.25801323,74.44827014,71.88698834,73.17612947,61.85457027,63.3219146,72.4919346,73.94917701,8115,15246,8120,15254,8040,15063,8030,15043,8030,15043,7993,14996,8030,15043,419.4169951,434.1520913,41.16590762,45.21289892,15.12579003,16.46865462,0.8332023196,tof
28425,baseline,2y,6,pos,12811,23918,3747,6747,3569,6394,3730,6706,3586,6435,0.2924830224,0.2820888034,0.9524953296,0.9476804506,3747,1.02091665,0.06673453609,6747,1.01243615,0.0421977407,0.008480500196,0.02985990675,-2.417065907,21.75605559,20.2632422,5520.035351,5542.309673,68.82112509,71.31121258,68.57473262,71.0461479,60.71902432,63.15018404,71.52122956,73.86604767,3735,6719,3738,6729,3734,6720,3729,6706,3729,6706,3568,6394,3730,6706,808.4633494,796.0442859,141.2362503,137.6787252,53.13130778,51.81519845,0.9669820148,tof
28425,baseline,2y,6,neg,12811,23918,3747,6747,3569,6394,3730,6706,3586,6435,0.2924830224,0.2820888034,0.9524953296,0.9476804506,3747,1.02091665,0.06673453609,6747,1.01243615,0.0421977407,0.008480500196,0.02985990675,-2.417065907,21.75605559,20.2632422,5579.506964,5596.371123,74.03311566,76.32982671,72.81072557,75.1394015,60.71902432,63.15018404,71.42208971,73.85025878,3633,6555,3634,6558,3590,6448,3586,6435,3586,6435,3568,6394,3586,6435,470.5341222,476.1007929,47.27519776,48.84955016,18.2245661,18.6984746,0.9669820148,tof
28425,baseline,2y,7,pos,12811,23918,596,1373,414,1006,576,1337,434,1042,0.04652251971,0.05740446526,0.6946308725,0.7327021122,596,1.024913452,0.07628176976,1373,1.012901142,0.08672192575,0.01201231027,0,-2.651574371,22.48378286,23.90110483,5507.445596,5546.802386,70.5774917,72.56904963,70.00768671,72.12060003,60.70823161,63.35980598,71.68491138,74.04702442,582,1352,583,1352,579,1341,576,1337,576,1337,414,1006,576,1337,779.535163,893.8180473,133.7653616,162.3920689,49.30873805,60.09812575,0.7546875329,tof
28425,baseline,2y,7,neg,12811,23918,596,1373,414,1006,576,1337,434,1042,0.04652251971,0.05740446526,0.6946308725,0.7327021122,596,1.024913452,0.07628176976,1373,1.012901142,0.08672192575,0.01201231027,0,-2.651574371,22.48378286,23.90110483,5551.809955,5617.605313,77.0361882,79.88250595,75.86597828,78.7745852,60.70823161,63.35980598,71.35747391,74.00661431,480,1140,481,1141,442,1054,434,1042,434,1042,414,1006,434,1042,465.8711019,480.1638913,46.13723755,48.41479921,17.08099365,17.80734306,0.7546875329,tof
