run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
23879,dummy,Dummy,PI-SIDIS,14.977,27.875,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,16.8326,1.15245
23890,dummy,Dummy,PI-SIDIS,14.816,19.071,1.0,1.0,1.0,-1.0,1.0,ps6,1.0,14.9393,1.3373
23891,dummy,Dummy,PI-SIDIS,7.922,15.004,1.0,1.0,1.0,-1.0,1.0,ps6,1.0,15.6205,1.36543
23901,dummy,Dummy,PI-SIDIS,9.735,10.667,0.9992,1.0,1.0,-1.0,1.0,ps6,1.0,20.2939,1.88259
23902,dummy,Dummy,PI-SIDIS,19.814,35.88,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,15.4883,1.04868
23903,dummy,Dummy,PI-SIDIS,19.527,4.761,0.9991,1.0,1.0,-1.0,1.0,ps6,1.0,15.9573,2.9225
23948,dummy,Dummy,PI-SIDIS,20.441,45.19,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,15.2697,0.84911
23949,dummy,Dummy,PI-SIDIS,9.937,8.147,1.0,1.0,1.0,-1.0,1.0,ps6,1.0,11.8203,1.61157
23955,dummy,Dummy,PI-SIDIS,19.819,31.63,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,15.4456,1.03058
23956,dummy,Dummy,PI-SIDIS,9.952,11.044,1.0,1.0,1.0,-1.0,1.0,ps6,1.0,15.7507,1.49833
24600,positron_dummy,Dummy,PI-SIDIS,25.156,72.736,0.9966,1.0,1.0,-1.0,1.0,ps6,1.0,0.658427,0.187029
