run,spec,run_type,target,hms_p,shms_p,fit_variable,all_events,selected_events,fit_mean,fit_sigma,fit_entries,fit_attempted,fit_status,fit_valid,covariance_status,fit_chi2,fit_ndf,fit_chi2_ndf,fit_edm,candidate_mean,candidate_sigma,failure_reason,status
28310,coin,PI-SIDIS,Dummy,-5.343,-3.837,CTime.ePiCoinTime_ROC2,50111,5333,51.3093,0.34605,5333,1,0,1,3,32.9107,3,10.9702,6.52131e-06,51.3093,0.34605,,OK
28311,coin,PI-SIDIS,Dummy,-5.343,-3.837,CTime.ePiCoinTime_ROC2,50706,5260,51.3299,0.359014,5260,1,0,1,3,25.6749,3,8.5583,5.27976e-06,51.3299,0.359014,,OK
28312,coin,PI-SIDIS,Dummy,-5.343,-3.837,CTime.ePiCoinTime_ROC2,48369,5007,51.3087,0.349284,5007,1,0,1,3,21.6818,3,7.22725,8.02993e-06,51.3087,0.349284,,OK
28313,coin,PI-SIDIS,Dummy,-5.343,-3.837,CTime.ePiCoinTime_ROC2,61547,6344,51.3382,0.364665,6344,1,0,1,3,22.4303,3,7.47677,5.06004e-06,51.3382,0.364665,,OK
28314,coin,PI-SIDIS,LH2,-5.343,-3.837,CTime.ePiCoinTime_ROC2,85045,11897,51.3135,0.367577,11897,1,0,1,3,18.6167,3,6.20557,5.42321e-06,51.3135,0.367577,,OK
28315,coin,PI-SIDIS,LH2,-5.343,-3.837,CTime.ePiCoinTime_ROC2,282140,40545,51.3089,0.350253,40545,1,0,1,3,78.8464,3,26.2821,3.83668e-07,51.3089,0.350253,,OK
28317,coin,PI-SIDIS,LH2,-5.343,-3.837,CTime.ePiCoinTime_ROC2,300699,43334,51.3238,0.327696,43334,1,0,1,3,120.106,3,40.0353,2.87818e-07,51.3238,0.327696,,OK
28318,coin,PI-SIDIS,LH2,-5.343,-3.837,CTime.ePiCoinTime_ROC2,356675,52068,51.3069,0.352434,52068,1,0,1,3,102.871,3,34.2903,2.63601e-06,51.3069,0.352434,,OK
28319,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,632213,98763,51.2872,0.350287,98763,1,0,1,3,70.7762,3,23.5921,7.51623e-07,51.2872,0.350287,,OK
28321,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,493060,76696,51.2829,0.357794,76696,1,0,1,3,63.1603,3,21.0534,1.85607e-08,51.2829,0.357794,,OK
28322,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,706912,111202,51.2809,0.360117,111202,1,0,1,3,95.1831,3,31.7277,1.59773e-06,51.2809,0.360117,,OK
28323,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,676901,105947,51.283,0.353931,105947,1,0,1,3,141.246,3,47.0821,2.02766e-06,51.283,0.353931,,OK
28324,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,73391,8617,51.3188,0.347591,8617,1,0,1,3,28.705,3,9.56834,8.00688e-07,51.3188,0.347591,,OK
28325,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,80242,10013,51.302,0.347013,10013,1,0,1,3,22.497,3,7.49899,4.90164e-08,51.302,0.347013,,OK
28326,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,76060,9031,51.298,0.321926,9031,1,0,1,3,15.1799,3,5.05997,8.48412e-06,51.298,0.321926,,OK
28327,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,81531,10045,51.2979,0.340176,10045,1,0,1,3,23.6385,3,7.87952,6.74233e-06,51.2979,0.340176,,OK
28328,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,1545383,240054,51.2422,0.36125,240054,1,0,1,3,177.996,3,59.3321,2.93904e-07,51.2422,0.36125,,OK
28330,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,233612,35669,51.2452,0.358582,35669,1,0,1,3,25.3124,3,8.43746,1.09785e-05,51.2452,0.358582,,OK
28331,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,1469118,228986,51.2431,0.358718,228986,1,0,1,3,211.547,3,70.5157,1.13655e-06,51.2431,0.358718,,OK
28332,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,1384691,216536,51.2292,0.359975,216536,1,0,1,3,166.574,3,55.5248,1.28448e-05,51.2292,0.359975,,OK
28333,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,819754,127701,51.2244,0.359644,127701,1,0,1,3,109.812,3,36.604,4.58429e-08,51.2244,0.359644,,OK
28334,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,709559,110431,51.2462,0.354528,110431,1,0,1,3,106.25,3,35.4167,1.08818e-05,51.2462,0.354528,,OK
28335,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,745719,115861,51.2492,0.35783,115861,1,0,1,3,139.201,3,46.4002,1.3049e-05,51.2492,0.35783,,OK
28336,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,609392,96275,51.2403,0.354471,96275,1,0,1,3,113.866,3,37.9553,7.9569e-09,51.2403,0.354471,,OK
28337,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,417244,61255,51.2606,0.358238,61255,1,0,1,3,103.359,3,34.4529,2.36357e-08,51.2606,0.358238,,OK
28338,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,437646,64050,51.2576,0.35561,64050,1,0,1,3,82.296,3,27.432,1.34191e-08,51.2576,0.35561,,OK
28339,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,419123,61928,51.2631,0.35182,61928,1,0,1,3,98.1024,3,32.7008,1.02411e-06,51.2631,0.35182,,OK
28340,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,471483,69573,51.2588,0.352346,69573,1,0,1,3,94.7894,3,31.5965,4.08703e-07,51.2588,0.352346,,OK
28341,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,598472,65565,51.2574,0.355597,65565,1,0,1,3,99.879,3,33.293,8.06912e-07,51.2574,0.355597,,OK
28345,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,52196,5426,51.3167,0.322828,5426,1,0,1,3,28.4011,3,9.46702,5.91637e-06,51.3167,0.322828,,OK
28346,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,60248,6451,51.2956,0.343142,6451,1,0,1,3,33.133,3,11.0443,1.31706e-06,51.2956,0.343142,,OK
28347,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,58630,6423,51.2898,0.346353,6423,1,0,1,3,6.27421,3,2.0914,7.47937e-08,51.2898,0.346353,,OK
28348,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,59273,6481,51.2771,0.350651,6481,1,0,1,3,35.4607,3,11.8202,4.08459e-10,51.2771,0.350651,,OK
28351,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,1694536,251795,51.2772,0.352707,251795,1,0,1,3,330.447,3,110.149,1.4553e-07,51.2772,0.352707,,OK
28352,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,1925322,285148,51.2499,0.361823,285148,1,0,1,3,312.692,3,104.231,3.275e-07,51.2499,0.361823,,OK
28356,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,447903,65954,51.2701,0.354032,65954,1,0,1,3,100.72,3,33.5734,1.89326e-06,51.2701,0.354032,,OK
28357,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,268118,36162,51.2973,0.323131,36162,1,0,1,3,98.9819,3,32.994,3.86739e-07,51.2973,0.323131,,OK
28358,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,249558,34318,51.2974,0.346156,34318,1,0,1,3,116.957,3,38.9858,8.73389e-09,51.2974,0.346156,,OK
28359,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,265780,36786,51.294,0.318124,36786,1,0,1,3,114.364,3,38.1212,7.01577e-08,51.294,0.318124,,OK
28360,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,252235,34725,51.3004,0.342138,34725,1,0,1,3,77.0572,3,25.6857,3.16025e-07,51.3004,0.342138,,OK
28361,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,39449,3451,51.3054,0.321951,3451,1,0,1,3,24.7852,3,8.26174,7.45349e-06,51.3054,0.321951,,OK
28362,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,42534,3897,51.3076,0.298091,3897,1,0,1,3,39.9985,3,13.3328,8.91982e-08,51.3076,0.298091,,OK
28363,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,44661,4272,51.3192,0.31691,4272,1,0,1,3,23.5197,3,7.83989,4.5276e-06,51.3192,0.31691,,OK
28364,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,32324,3240,51.3202,0.30965,3240,1,0,1,3,48.4153,3,16.1384,7.18125e-08,51.3202,0.30965,,OK
28365,coin,PI-SIDIS,Dummy,-5.343,-2.978,CTime.ePiCoinTime_ROC2,22390,2118,51.3218,0.314965,2118,1,0,1,3,23.3502,3,7.78341,3.12111e-07,51.3218,0.314965,,OK
28373,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,1073531,150590,51.278,0.342028,150590,1,0,1,3,357.387,3,119.129,1.19393e-07,51.278,0.342028,,OK
28374,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,906332,126717,51.2769,0.341181,126717,1,0,1,3,268.83,3,89.61,2.53909e-08,51.2769,0.341181,,OK
28375,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,204702,28432,51.2701,0.336206,28432,1,0,1,3,59.4149,3,19.805,9.32753e-06,51.2701,0.336206,,OK
28376,coin,PI-SIDIS,LD2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,761194,107165,51.2644,0.34315,107165,1,0,1,3,239.209,3,79.7364,6.75287e-08,51.2644,0.34315,,OK
28377,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,250740,34748,51.28,0.338952,34748,1,0,1,3,88.5723,3,29.5241,1.14465e-07,51.28,0.338952,,OK
28378,coin,PI-SIDIS,LH2,-5.343,-2.978,CTime.ePiCoinTime_ROC2,305411,42732,51.2768,0.340136,42732,1,0,1,3,95.2437,3,31.7479,1.59689e-06,51.2768,0.340136,,OK
28425,coin,PI+SIDIS,LH2,-3.642,3.632,CTime.ePiCoinTime_ROC2,1261941,117967,51.2318,0.371867,117967,1,0,1,3,208.141,3,69.3802,2.78085e-06,51.2318,0.371867,,OK
28447,coin,PI+SIDIS,LD2,-3.642,3.632,CTime.ePiCoinTime_ROC2,584213,26098,51.3001,0.3632,26098,1,0,1,3,65.0689,3,21.6896,9.45695e-06,51.3001,0.3632,,OK
28453,coin,PI+SIDIS,LH2,-3.642,3.632,CTime.ePiCoinTime_ROC2,151192,8755,51.2821,0.355411,8755,1,0,1,3,31.5601,3,10.52,4.44281e-07,51.2821,0.355411,,OK
28458,coin,PI+SIDIS,LH2,-3.642,3.632,CTime.ePiCoinTime_ROC2,180074,10630,51.264,0.353897,10630,1,0,1,3,70.3134,3,23.4378,2.4555e-06,51.264,0.353897,,OK
28459,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,792911,83217,51.2282,0.363477,83217,1,0,1,3,111.425,3,37.1417,1.03919e-06,51.2282,0.363477,,OK
28460,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,882236,82067,51.2325,0.365079,82067,1,0,1,3,159.458,3,53.1526,2.37138e-06,51.2325,0.365079,,OK
