category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
signal,24024,1004.693,950.753,860.375,795.031,50,0.05023465,0.04753765,0.04301875,0.03975155,0.94976535,0.95246235,0.95698125,0.96024845,0.988526717622,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24024_-1.report",OK
signal,24026,725.307,686.594,620.491,570.649,50,0.03626535,0.0343297,0.03102455,0.02853245,0.96373465,0.9656703,0.96897545,0.97146755,0.993935356173,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24026_-1.report",OK
signal,24060,1387.581,1315.402,1190.018,1104.62,50,0.06937905,0.0657701,0.0595009,0.055231,0.93062095,0.9342299,0.9404991,0.944769,0.978535071674,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24060_-1.report",OK
signal,24061,1423.823,1349.267,1221.16,1133.569,50,0.07119115,0.06746335,0.061058,0.05667845,0.92880885,0.93253665,0.938942,0.94332155,0.977452585854,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24061_-1.report",OK
signal,24062,1415.978,1341.864,1214.308,1127.362,50,0.0707989,0.0670932,0.0607154,0.0563681,0.9292011,0.9329068,0.9392846,0.9436319,0.977689972713,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24062_-1.report",OK
signal,24063,1376.964,1305.263,1180.935,1095.983,50,0.0688482,0.06526315,0.05904675,0.05479915,0.9311518,0.93473685,0.94095325,0.94520085,0.97885036156,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24063_-1.report",OK
signal,24064,994.397,942.446,851.664,785.082,50,0.04971985,0.0471223,0.0425832,0.0392541,0.95028015,0.9528777,0.9574168,0.9607459,0.988755703435,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24064_-1.report",OK
signal,24065,717.862,680.271,614.632,563.629,50,0.0358931,0.03401355,0.0307316,0.02818145,0.9641069,0.96598645,0.9692684,0.97181855,0.99405643629,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24065_-1.report",OK
positron,24583,1362.784,1318.984,1193.105,1097.124,50,0.0681392,0.0659492,0.05965525,0.0548562,0.9318608,0.9340508,0.94034475,0.9451438,0.978741804253,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24583_-1.report",OK
dummy,23981,1285.401,1198.164,1041.433,951.418,50,0.06427005,0.0599082,0.05207165,0.0475709,0.93572995,0.9400918,0.94792835,0.9524291,0.982653062277,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_23981_-1.report",OK
dummy,23999,1187.159,1108.824,963.839,877.142,50,0.05935795,0.0554412,0.04819195,0.0438571,0.94064205,0.9445588,0.95180805,0.9561429,0.985098659378,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_23999_-1.report",OK
dummy,24032,1164.577,1091.618,948.844,858.837,50,0.05822885,0.0545809,0.0474422,0.04294185,0.94177115,0.9454191,0.9525578,0.95705815,0.985603093477,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24032_-1.report",OK
dummy,24066,1211.25,1137.567,987.981,892.128,50,0.0605625,0.05687835,0.04939905,0.0446064,0.9394375,0.94312165,0.95060095,0.9553936,0.984454145177,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24066_-1.report",OK
dummy,24084,1165.222,1096.151,951.783,856.846,50,0.0582611,0.05480755,0.04758915,0.0428423,0.9417389,0.94519245,0.95241085,0.9571577,0.985562107632,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24084_-1.report",OK
dummy,24085,1209.042,1137.461,987.869,889.311,50,0.0604521,0.05687305,0.04939345,0.04446555,0.9395479,0.94312695,0.95060655,0.95553445,0.984491679635,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24085_-1.report",OK
dummy,24086,1210.674,1139.065,989.364,890.983,50,0.0605337,0.05695325,0.0494682,0.04454915,0.9394663,0.94304675,0.9505318,0.95545085,0.984446132319,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24086_-1.report",OK
positron_dummy,24585,1196.778,1150.051,998.454,894.56,50,0.0598389,0.05750255,0.0499227,0.044728,0.9401611,0.94249745,0.9500773,0.955272,0.984372066426,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24585_-1.report",OK
positron_dummy,24587,1103.837,1058.369,918.633,819.579,50,0.05519185,0.05291845,0.04593165,0.04097895,0.94480815,0.94708155,0.95406835,0.95902105,0.986699329849,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24587_-1.report",OK
